State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
9,Urban,UTTAR PRADESH,Sikh,17,3355,3191
9,Urban,UTTAR PRADESH,Sikh,18,4295,4055
9,Urban,UTTAR PRADESH,Sikh,19,3933,3726
9,Urban,UTTAR PRADESH,Sikh,20-24,20771,19765
9,Urban,UTTAR PRADESH,Sikh,25-29,19748,18810
9,Urban,UTTAR PRADESH,Sikh,30-34,17427,16449
9,Urban,UTTAR PRADESH,Sikh,35-59,64574,60051
9,Urban,UTTAR PRADESH,Sikh,60+,24217,20611
9,Urban,UTTAR PRADESH,Sikh,Age not stated,1762,1486
9,Urban,UTTAR PRADESH,Buddhist,7,650,467
9,Urban,UTTAR PRADESH,Buddhist,8,622,490
9,Urban,UTTAR PRADESH,Buddhist,9,561,476
9,Urban,UTTAR PRADESH,Buddhist,10,795,641
9,Urban,UTTAR PRADESH,Buddhist,11,562,487
9,Urban,UTTAR PRADESH,Buddhist,12,718,631
9,Urban,UTTAR PRADESH,Buddhist,13,595,524
9,Urban,UTTAR PRADESH,Buddhist,14,672,590
9,Urban,UTTAR PRADESH,Buddhist,15,669,587
9,Urban,UTTAR PRADESH,Buddhist,16,678,590
9,Urban,UTTAR PRADESH,Buddhist,17,637,555
9,Urban,UTTAR PRADESH,Buddhist,18,804,703
9,Urban,UTTAR PRADESH,Buddhist,19,656,576
9,Urban,UTTAR PRADESH,Buddhist,20-24,3163,2765
9,Urban,UTTAR PRADESH,Buddhist,25-29,2501,2067
9,Urban,UTTAR PRADESH,Buddhist,30-34,2131,1726
9,Urban,UTTAR PRADESH,Buddhist,35-59,7297,5460
9,Urban,UTTAR PRADESH,Buddhist,60+,2245,1328
9,Urban,UTTAR PRADESH,Buddhist,Age not stated,348,266
9,Urban,UTTAR PRADESH,Jain,7,2726,2326
9,Urban,UTTAR PRADESH,Jain,8,2630,2461
9,Urban,UTTAR PRADESH,Jain,9,2747,2618
9,Urban,UTTAR PRADESH,Jain,10,3308,3150
9,Urban,UTTAR PRADESH,Jain,11,2939,2818
9,Urban,UTTAR PRADESH,Jain,12,2968,2889
9,Urban,UTTAR PRADESH,Jain,13,2808,2737
9,Urban,UTTAR PRADESH,Jain,14,3070,2985
9,Urban,UTTAR PRADESH,Jain,15,3089,3006
9,Urban,UTTAR PRADESH,Jain,16,3080,2989
9,Urban,UTTAR PRADESH,Jain,17,2947,2853
9,Urban,UTTAR PRADESH,Jain,18,3498,3399
9,Urban,UTTAR PRADESH,Jain,19,3080,2993
9,Urban,UTTAR PRADESH,Jain,20-24,16362,15905
9,Urban,UTTAR PRADESH,Jain,25-29,15921,15481
9,Urban,UTTAR PRADESH,Jain,30-34,14878,14443
9,Urban,UTTAR PRADESH,Jain,35-59,58136,56103
9,Urban,UTTAR PRADESH,Jain,60+,20295,18207
9,Urban,UTTAR PRADESH,Jain,Age not stated,1255,1095
9,Urban,UTTAR PRADESH,Other religions and persuasions,7,63,48
9,Urban,UTTAR PRADESH,Other religions and persuasions,8,75,64
9,Urban,UTTAR PRADESH,Other religions and persuasions,9,60,52
9,Urban,UTTAR PRADESH,Other religions and persuasions,10,73,64
9,Urban,UTTAR PRADESH,Other religions and persuasions,11,74,68
9,Urban,UTTAR PRADESH,Other religions and persuasions,12,69,63
9,Urban,UTTAR PRADESH,Other religions and persuasions,13,62,54
9,Urban,UTTAR PRADESH,Other religions and persuasions,14,74,63
9,Urban,UTTAR PRADESH,Other religions and persuasions,15,71,62
9,Urban,UTTAR PRADESH,Other religions and persuasions,16,63,58
9,Urban,UTTAR PRADESH,Other religions and persuasions,17,55,51
9,Urban,UTTAR PRADESH,Other religions and persuasions,18,96,87
9,Urban,UTTAR PRADESH,Other religions and persuasions,19,83,72
9,Urban,UTTAR PRADESH,Other religions and persuasions,20-24,395,339
9,Urban,UTTAR PRADESH,Other religions and persuasions,25-29,353,298
9,Urban,UTTAR PRADESH,Other religions and persuasions,30-34,312,271
9,Urban,UTTAR PRADESH,Other religions and persuasions,35-59,1189,1022
9,Urban,UTTAR PRADESH,Other religions and persuasions,60+,441,346
9,Urban,UTTAR PRADESH,Other religions and persuasions,Age not stated,69,50
22,Rural,CHHATTISGARH,Hindu,7,403168,264782
22,Rural,CHHATTISGARH,Hindu,8,437686,370226
22,Rural,CHHATTISGARH,Hindu,9,399263,362562
22,Rural,CHHATTISGARH,Hindu,10,489589,443554
22,Rural,CHHATTISGARH,Hindu,11,431822,406311
22,Rural,CHHATTISGARH,Hindu,12,445505,411782
22,Rural,CHHATTISGARH,Hindu,13,398343,372212
22,Rural,CHHATTISGARH,Hindu,14,405258,374995
22,Rural,CHHATTISGARH,Hindu,15,406924,365326
22,Rural,CHHATTISGARH,Hindu,16,398849,358439
22,Rural,CHHATTISGARH,Hindu,17,342056,308392
22,Rural,CHHATTISGARH,Hindu,18,427213,368931
22,Rural,CHHATTISGARH,Hindu,19,318348,277122
22,Rural,CHHATTISGARH,Hindu,20-24,1678665,1365776
22,Rural,CHHATTISGARH,Hindu,25-29,1426635,1045161
22,Rural,CHHATTISGARH,Hindu,30-34,1269916,815558
22,Rural,CHHATTISGARH,Hindu,35-59,4585947,2073035
22,Rural,CHHATTISGARH,Hindu,60+,1515577,408812
22,Rural,CHHATTISGARH,Hindu,Age not stated,12783,7386
22,Rural,CHHATTISGARH,Muslim,7,3415,2438
22,Rural,CHHATTISGARH,Muslim,8,3707,3242
22,Rural,CHHATTISGARH,Muslim,9,3224,2981
22,Rural,CHHATTISGARH,Muslim,10,4137,3854
22,Rural,CHHATTISGARH,Muslim,11,3397,3231
22,Rural,CHHATTISGARH,Muslim,12,3917,3716
22,Rural,CHHATTISGARH,Muslim,13,3316,3146
22,Rural,CHHATTISGARH,Muslim,14,3539,3355
22,Rural,CHHATTISGARH,Muslim,15,3340,3117
22,Rural,CHHATTISGARH,Muslim,16,3493,3241
22,Rural,CHHATTISGARH,Muslim,17,2945,2770
22,Rural,CHHATTISGARH,Muslim,18,3980,3623
22,Rural,CHHATTISGARH,Muslim,19,2985,2721
22,Rural,CHHATTISGARH,Muslim,20-24,15826,13864
22,Rural,CHHATTISGARH,Muslim,25-29,13485,11134
22,Rural,CHHATTISGARH,Muslim,30-34,11161,8575
22,Rural,CHHATTISGARH,Muslim,35-59,36179,22844
22,Rural,CHHATTISGARH,Muslim,60+,11095,4654
22,Rural,CHHATTISGARH,Muslim,Age not stated,160,103
22,Rural,CHHATTISGARH,Christian,7,7702,5380
22,Rural,CHHATTISGARH,Christian,8,7740,6783
22,Rural,CHHATTISGARH,Christian,9,7109,6641
22,Rural,CHHATTISGARH,Christian,10,8624,8154
22,Rural,CHHATTISGARH,Christian,11,7788,7502
22,Rural,CHHATTISGARH,Christian,12,8613,8276
22,Rural,CHHATTISGARH,Christian,13,7539,7318
22,Rural,CHHATTISGARH,Christian,14,8057,7741
22,Rural,CHHATTISGARH,Christian,15,7815,7437
22,Rural,CHHATTISGARH,Christian,16,7618,7242
22,Rural,CHHATTISGARH,Christian,17,6405,6079
22,Rural,CHHATTISGARH,Christian,18,7780,7227
22,Rural,CHHATTISGARH,Christian,19,5832,5401
22,Rural,CHHATTISGARH,Christian,20-24,30971,27707
22,Rural,CHHATTISGARH,Christian,25-29,27438,22871
22,Rural,CHHATTISGARH,Christian,30-34,23783,18262
22,Rural,CHHATTISGARH,Christian,35-59,94722,53272
22,Rural,CHHATTISGARH,Christian,60+,32279,10195
22,Rural,CHHATTISGARH,Christian,Age not stated,123,82
22,Rural,CHHATTISGARH,Sikh,7,91,67
22,Rural,CHHATTISGARH,Sikh,8,95,83
22,Rural,CHHATTISGARH,Sikh,9,80,77
22,Rural,CHHATTISGARH,Sikh,10,126,121
22,Rural,CHHATTISGARH,Sikh,11,93,91
22,Rural,CHHATTISGARH,Sikh,12,99,95
22,Rural,CHHATTISGARH,Sikh,13,88,87
22,Rural,CHHATTISGARH,Sikh,14,88,86
22,Rural,CHHATTISGARH,Sikh,15,101,98
22,Rural,CHHATTISGARH,Sikh,16,96,95
22,Rural,CHHATTISGARH,Sikh,17,92,85
22,Rural,CHHATTISGARH,Sikh,18,100,94
22,Rural,CHHATTISGARH,Sikh,19,94,89
22,Rural,CHHATTISGARH,Sikh,20-24,515,494
22,Rural,CHHATTISGARH,Sikh,25-29,450,418
22,Rural,CHHATTISGARH,Sikh,30-34,454,409
22,Rural,CHHATTISGARH,Sikh,35-59,1655,1374
22,Rural,CHHATTISGARH,Sikh,60+,477,301
22,Rural,CHHATTISGARH,Sikh,Age not stated,9,8
22,Rural,CHHATTISGARH,Buddhist,7,430,335
22,Rural,CHHATTISGARH,Buddhist,8,395,368
22,Rural,CHHATTISGARH,Buddhist,9,434,417
22,Rural,CHHATTISGARH,Buddhist,10,513,488
22,Rural,CHHATTISGARH,Buddhist,11,529,519
22,Rural,CHHATTISGARH,Buddhist,12,470,463
22,Rural,CHHATTISGARH,Buddhist,13,510,500
22,Rural,CHHATTISGARH,Buddhist,14,453,441
22,Rural,CHHATTISGARH,Buddhist,15,453,437
22,Rural,CHHATTISGARH,Buddhist,16,469,460
22,Rural,CHHATTISGARH,Buddhist,17,457,448
22,Rural,CHHATTISGARH,Buddhist,18,450,432
22,Rural,CHHATTISGARH,Buddhist,19,379,367
22,Rural,CHHATTISGARH,Buddhist,20-24,2176,2092
22,Rural,CHHATTISGARH,Buddhist,25-29,1992,1869
22,Rural,CHHATTISGARH,Buddhist,30-34,1839,1661
22,Rural,CHHATTISGARH,Buddhist,35-59,7160,5145
22,Rural,CHHATTISGARH,Buddhist,60+,2447,1020
22,Rural,CHHATTISGARH,Buddhist,Age not stated,18,13
22,Rural,CHHATTISGARH,Jain,7,115,93
22,Rural,CHHATTISGARH,Jain,8,111,102
22,Rural,CHHATTISGARH,Jain,9,118,113
22,Rural,CHHATTISGARH,Jain,10,101,96
22,Rural,CHHATTISGARH,Jain,11,106,100
22,Rural,CHHATTISGARH,Jain,12,100,97
22,Rural,CHHATTISGARH,Jain,13,91,88
22,Rural,CHHATTISGARH,Jain,14,110,108
22,Rural,CHHATTISGARH,Jain,15,95,92
22,Rural,CHHATTISGARH,Jain,16,92,89
22,Rural,CHHATTISGARH,Jain,17,91,89
22,Rural,CHHATTISGARH,Jain,18,103,99
22,Rural,CHHATTISGARH,Jain,19,76,73
22,Rural,CHHATTISGARH,Jain,20-24,548,530
22,Rural,CHHATTISGARH,Jain,25-29,542,517
22,Rural,CHHATTISGARH,Jain,30-34,569,538
22,Rural,CHHATTISGARH,Jain,35-59,1796,1657
22,Rural,CHHATTISGARH,Jain,60+,607,464
22,Rural,CHHATTISGARH,Jain,Age not stated,5,5
22,Rural,CHHATTISGARH,Other religions and persuasions,7,11052,6797
22,Rural,CHHATTISGARH,Other religions and persuasions,8,11102,9271
22,Rural,CHHATTISGARH,Other religions and persuasions,9,10741,9658
22,Rural,CHHATTISGARH,Other religions and persuasions,10,12229,11002
22,Rural,CHHATTISGARH,Other religions and persuasions,11,10947,10207
22,Rural,CHHATTISGARH,Other religions and persuasions,12,11487,10631
22,Rural,CHHATTISGARH,Other religions and persuasions,13,9880,9159
22,Rural,CHHATTISGARH,Other religions and persuasions,14,9936,9085
22,Rural,CHHATTISGARH,Other religions and persuasions,15,9962,8757
22,Rural,CHHATTISGARH,Other religions and persuasions,16,9938,8763
22,Rural,CHHATTISGARH,Other religions and persuasions,17,8523,7466
22,Rural,CHHATTISGARH,Other religions and persuasions,18,10760,9086
22,Rural,CHHATTISGARH,Other religions and persuasions,19,8274,6958
22,Rural,CHHATTISGARH,Other religions and persuasions,20-24,43694,34078
22,Rural,CHHATTISGARH,Other religions and persuasions,25-29,36526,24766
22,Rural,CHHATTISGARH,Other religions and persuasions,30-34,31433,18180
22,Rural,CHHATTISGARH,Other religions and persuasions,35-59,121354,45660
22,Rural,CHHATTISGARH,Other religions and persuasions,60+,34838,7096
22,Rural,CHHATTISGARH,Other religions and persuasions,Age not stated,221,103
22,Urban,CHHATTISGARH,Hindu,7,100529,78834
22,Urban,CHHATTISGARH,Hindu,8,100388,92108
22,Urban,CHHATTISGARH,Hindu,9,91925,87266
22,Urban,CHHATTISGARH,Hindu,10,112835,106637
22,Urban,CHHATTISGARH,Hindu,11,102769,99406
22,Urban,CHHATTISGARH,Hindu,12,107216,103354
22,Urban,CHHATTISGARH,Hindu,13,101692,98441
22,Urban,CHHATTISGARH,Hindu,14,104963,101260
22,Urban,CHHATTISGARH,Hindu,15,107230,102281
22,Urban,CHHATTISGARH,Hindu,16,107112,102288
22,Urban,CHHATTISGARH,Hindu,17,100008,95738
22,Urban,CHHATTISGARH,Hindu,18,120347,113408
22,Urban,CHHATTISGARH,Hindu,19,99494,94229
22,Urban,CHHATTISGARH,Hindu,20-24,545106,504566
22,Urban,CHHATTISGARH,Hindu,25-29,485847,433331
22,Urban,CHHATTISGARH,Hindu,30-34,420463,357583
22,Urban,CHHATTISGARH,Hindu,35-59,1429571,1056762
22,Urban,CHHATTISGARH,Hindu,60+,354044,199332
22,Urban,CHHATTISGARH,Hindu,Age not stated,7938,5805
22,Urban,CHHATTISGARH,Muslim,7,6891,5487
22,Urban,CHHATTISGARH,Muslim,8,6904,6372
22,Urban,CHHATTISGARH,Muslim,9,6288,5989
22,Urban,CHHATTISGARH,Muslim,10,7645,7257
22,Urban,CHHATTISGARH,Muslim,11,6925,6718
22,Urban,CHHATTISGARH,Muslim,12,7270,7017
22,Urban,CHHATTISGARH,Muslim,13,6802,6608
22,Urban,CHHATTISGARH,Muslim,14,7092,6868
22,Urban,CHHATTISGARH,Muslim,15,7072,6827
22,Urban,CHHATTISGARH,Muslim,16,7269,7017
22,Urban,CHHATTISGARH,Muslim,17,6961,6704
22,Urban,CHHATTISGARH,Muslim,18,8920,8502
22,Urban,CHHATTISGARH,Muslim,19,6969,6644
22,Urban,CHHATTISGARH,Muslim,20-24,39222,37013
22,Urban,CHHATTISGARH,Muslim,25-29,34887,32123
22,Urban,CHHATTISGARH,Muslim,30-34,28789,25752
22,Urban,CHHATTISGARH,Muslim,35-59,90627,74541
22,Urban,CHHATTISGARH,Muslim,60+,23894,15160
22,Urban,CHHATTISGARH,Muslim,Age not stated,628,490
22,Urban,CHHATTISGARH,Christian,7,2283,1887
22,Urban,CHHATTISGARH,Christian,8,2166,2058
22,Urban,CHHATTISGARH,Christian,9,2105,2041
22,Urban,CHHATTISGARH,Christian,10,2577,2487
22,Urban,CHHATTISGARH,Christian,11,2389,2341
22,Urban,CHHATTISGARH,Christian,12,2497,2453
22,Urban,CHHATTISGARH,Christian,13,2502,2451
22,Urban,CHHATTISGARH,Christian,14,2632,2582
22,Urban,CHHATTISGARH,Christian,15,2890,2825
22,Urban,CHHATTISGARH,Christian,16,2666,2600
22,Urban,CHHATTISGARH,Christian,17,2586,2525
22,Urban,CHHATTISGARH,Christian,18,2890,2790
22,Urban,CHHATTISGARH,Christian,19,2634,2542
22,Urban,CHHATTISGARH,Christian,20-24,13936,13356
22,Urban,CHHATTISGARH,Christian,25-29,12111,11378
22,Urban,CHHATTISGARH,Christian,30-34,10320,9512
22,Urban,CHHATTISGARH,Christian,35-59,41696,36403
22,Urban,CHHATTISGARH,Christian,60+,10220,8211
22,Urban,CHHATTISGARH,Christian,Age not stated,127,102
22,Urban,CHHATTISGARH,Sikh,7,1068,908
22,Urban,CHHATTISGARH,Sikh,8,1011,973
22,Urban,CHHATTISGARH,Sikh,9,955,926
22,Urban,CHHATTISGARH,Sikh,10,1149,1116
22,Urban,CHHATTISGARH,Sikh,11,1134,1116
22,Urban,CHHATTISGARH,Sikh,12,1029,1018
22,Urban,CHHATTISGARH,Sikh,13,1065,1051
22,Urban,CHHATTISGARH,Sikh,14,1097,1074
22,Urban,CHHATTISGARH,Sikh,15,1164,1144
22,Urban,CHHATTISGARH,Sikh,16,1120,1096
22,Urban,CHHATTISGARH,Sikh,17,1088,1073
22,Urban,CHHATTISGARH,Sikh,18,1256,1239
22,Urban,CHHATTISGARH,Sikh,19,1070,1050
22,Urban,CHHATTISGARH,Sikh,20-24,6025,5894
22,Urban,CHHATTISGARH,Sikh,25-29,5660,5465
22,Urban,CHHATTISGARH,Sikh,30-34,5302,5116
22,Urban,CHHATTISGARH,Sikh,35-59,20833,19525
22,Urban,CHHATTISGARH,Sikh,60+,6168,4738
22,Urban,CHHATTISGARH,Sikh,Age not stated,81,72
22,Urban,CHHATTISGARH,Buddhist,7,780,663
22,Urban,CHHATTISGARH,Buddhist,8,749,712
22,Urban,CHHATTISGARH,Buddhist,9,697,677
22,Urban,CHHATTISGARH,Buddhist,10,824,806
22,Urban,CHHATTISGARH,Buddhist,11,776,764
22,Urban,CHHATTISGARH,Buddhist,12,768,762
22,Urban,CHHATTISGARH,Buddhist,13,803,793
22,Urban,CHHATTISGARH,Buddhist,14,801,796
22,Urban,CHHATTISGARH,Buddhist,15,787,772
22,Urban,CHHATTISGARH,Buddhist,16,807,795
22,Urban,CHHATTISGARH,Buddhist,17,797,787
22,Urban,CHHATTISGARH,Buddhist,18,905,892
22,Urban,CHHATTISGARH,Buddhist,19,789,775
22,Urban,CHHATTISGARH,Buddhist,20-24,4265,4170
22,Urban,CHHATTISGARH,Buddhist,25-29,4234,4128
22,Urban,CHHATTISGARH,Buddhist,30-34,3940,3773
22,Urban,CHHATTISGARH,Buddhist,35-59,14513,12872
22,Urban,CHHATTISGARH,Buddhist,60+,4063,2496
22,Urban,CHHATTISGARH,Buddhist,Age not stated,52,48
22,Urban,CHHATTISGARH,Jain,7,819,708
22,Urban,CHHATTISGARH,Jain,8,840,817
22,Urban,CHHATTISGARH,Jain,9,811,790
22,Urban,CHHATTISGARH,Jain,10,888,869
22,Urban,CHHATTISGARH,Jain,11,895,890
22,Urban,CHHATTISGARH,Jain,12,901,893
22,Urban,CHHATTISGARH,Jain,13,795,788
22,Urban,CHHATTISGARH,Jain,14,918,907
22,Urban,CHHATTISGARH,Jain,15,912,906
22,Urban,CHHATTISGARH,Jain,16,837,830
22,Urban,CHHATTISGARH,Jain,17,882,881
22,Urban,CHHATTISGARH,Jain,18,940,930
22,Urban,CHHATTISGARH,Jain,19,908,904
22,Urban,CHHATTISGARH,Jain,20-24,4727,4701
22,Urban,CHHATTISGARH,Jain,25-29,4565,4524
22,Urban,CHHATTISGARH,Jain,30-34,4770,4724
22,Urban,CHHATTISGARH,Jain,35-59,18771,18466
22,Urban,CHHATTISGARH,Jain,60+,5707,5269
22,Urban,CHHATTISGARH,Jain,Age not stated,86,74
22,Urban,CHHATTISGARH,Other religions and persuasions,7,441,263
22,Urban,CHHATTISGARH,Other religions and persuasions,8,469,386
22,Urban,CHHATTISGARH,Other religions and persuasions,9,450,420
22,Urban,CHHATTISGARH,Other religions and persuasions,10,480,430
22,Urban,CHHATTISGARH,Other religions and persuasions,11,458,440
22,Urban,CHHATTISGARH,Other religions and persuasions,12,446,412
22,Urban,CHHATTISGARH,Other religions and persuasions,13,401,370
22,Urban,CHHATTISGARH,Other religions and persuasions,14,391,368
22,Urban,CHHATTISGARH,Other religions and persuasions,15,405,372
22,Urban,CHHATTISGARH,Other religions and persuasions,16,402,358
22,Urban,CHHATTISGARH,Other religions and persuasions,17,357,335
22,Urban,CHHATTISGARH,Other religions and persuasions,18,454,389
22,Urban,CHHATTISGARH,Other religions and persuasions,19,341,296
22,Urban,CHHATTISGARH,Other religions and persuasions,20-24,1785,1443
22,Urban,CHHATTISGARH,Other religions and persuasions,25-29,1434,1048
22,Urban,CHHATTISGARH,Other religions and persuasions,30-34,1201,810
22,Urban,CHHATTISGARH,Other religions and persuasions,35-59,4393,2203
22,Urban,CHHATTISGARH,Other religions and persuasions,60+,988,283
22,Urban,CHHATTISGARH,Other religions and persuasions,Age not stated,16,9
23,Rural,MADHYA PRADESH,Hindu,7,1160042,813519
23,Rural,MADHYA PRADESH,Hindu,8,1323384,1119902
23,Rural,MADHYA PRADESH,Hindu,9,1104358,990496
23,Rural,MADHYA PRADESH,Hindu,10,1445970,1289715
23,Rural,MADHYA PRADESH,Hindu,11,1160480,1073710
23,Rural,MADHYA PRADESH,Hindu,12,1318695,1206150
23,Rural,MADHYA PRADESH,Hindu,13,1097696,1012919
23,Rural,MADHYA PRADESH,Hindu,14,1122017,1019714
23,Rural,MADHYA PRADESH,Hindu,15,1127394,996479
23,Rural,MADHYA PRADESH,Hindu,16,1075695,940822
23,Rural,MADHYA PRADESH,Hindu,17,862400,754092
23,Rural,MADHYA PRADESH,Hindu,18,1188665,975859
23,Rural,MADHYA PRADESH,Hindu,19,817536,670630
23,Rural,MADHYA PRADESH,Hindu,20-24,4426332,3292055
23,Rural,MADHYA PRADESH,Hindu,25-29,3784280,2452873
23,Rural,MADHYA PRADESH,Hindu,30-34,3454925,1992098
23,Rural,MADHYA PRADESH,Hindu,35-59,11442885,5055005
23,Rural,MADHYA PRADESH,Hindu,60+,3991887,1050987
23,Rural,MADHYA PRADESH,Hindu,Age not stated,43565,23470
23,Rural,MADHYA PRADESH,Muslim,7,41786,29703
23,Rural,MADHYA PRADESH,Muslim,8,48259,41479
23,Rural,MADHYA PRADESH,Muslim,9,38399,34817
23,Rural,MADHYA PRADESH,Muslim,10,51930,46850
23,Rural,MADHYA PRADESH,Muslim,11,39806,36897
23,Rural,MADHYA PRADESH,Muslim,12,47649,43830
23,Rural,MADHYA PRADESH,Muslim,13,38602,35693
23,Rural,MADHYA PRADESH,Muslim,14,40499,36632
23,Rural,MADHYA PRADESH,Muslim,15,39797,35170
23,Rural,MADHYA PRADESH,Muslim,16,39518,34692
23,Rural,MADHYA PRADESH,Muslim,17,30751,26899
23,Rural,MADHYA PRADESH,Muslim,18,44803,37225
23,Rural,MADHYA PRADESH,Muslim,19,28639,23882
23,Rural,MADHYA PRADESH,Muslim,20-24,158696,121973
23,Rural,MADHYA PRADESH,Muslim,25-29,127364,86660
23,Rural,MADHYA PRADESH,Muslim,30-34,112624,68984
23,Rural,MADHYA PRADESH,Muslim,35-59,349053,172105
23,Rural,MADHYA PRADESH,Muslim,60+,116468,36699
23,Rural,MADHYA PRADESH,Muslim,Age not stated,1414,751
23,Rural,MADHYA PRADESH,Christian,7,2193,1366
23,Rural,MADHYA PRADESH,Christian,8,2433,1868
23,Rural,MADHYA PRADESH,Christian,9,2044,1715
23,Rural,MADHYA PRADESH,Christian,10,2608,2152
23,Rural,MADHYA PRADESH,Christian,11,2000,1792
23,Rural,MADHYA PRADESH,Christian,12,2416,2056
23,Rural,MADHYA PRADESH,Christian,13,1899,1655
23,Rural,MADHYA PRADESH,Christian,14,1958,1664
23,Rural,MADHYA PRADESH,Christian,15,1979,1635
23,Rural,MADHYA PRADESH,Christian,16,1822,1476
23,Rural,MADHYA PRADESH,Christian,17,1489,1215
23,Rural,MADHYA PRADESH,Christian,18,1978,1498
23,Rural,MADHYA PRADESH,Christian,19,1370,1050
23,Rural,MADHYA PRADESH,Christian,20-24,7786,5533
23,Rural,MADHYA PRADESH,Christian,25-29,6761,4416
23,Rural,MADHYA PRADESH,Christian,30-34,6112,3785
23,Rural,MADHYA PRADESH,Christian,35-59,21132,10945
23,Rural,MADHYA PRADESH,Christian,60+,6266,2490
23,Rural,MADHYA PRADESH,Christian,Age not stated,120,78
23,Rural,MADHYA PRADESH,Sikh,7,1019,728
23,Rural,MADHYA PRADESH,Sikh,8,1070,919
23,Rural,MADHYA PRADESH,Sikh,9,959,868
23,Rural,MADHYA PRADESH,Sikh,10,1347,1219
23,Rural,MADHYA PRADESH,Sikh,11,1055,980
23,Rural,MADHYA PRADESH,Sikh,12,1249,1163
23,Rural,MADHYA PRADESH,Sikh,13,1056,1003
23,Rural,MADHYA PRADESH,Sikh,14,1158,1077
23,Rural,MADHYA PRADESH,Sikh,15,1203,1110
23,Rural,MADHYA PRADESH,Sikh,16,1231,1128
23,Rural,MADHYA PRADESH,Sikh,17,1047,953
23,Rural,MADHYA PRADESH,Sikh,18,1471,1323
23,Rural,MADHYA PRADESH,Sikh,19,1023,895
23,Rural,MADHYA PRADESH,Sikh,20-24,5515,4698
23,Rural,MADHYA PRADESH,Sikh,25-29,4612,3589
23,Rural,MADHYA PRADESH,Sikh,30-34,4043,2905
23,Rural,MADHYA PRADESH,Sikh,35-59,13566,8202
23,Rural,MADHYA PRADESH,Sikh,60+,5319,2121
23,Rural,MADHYA PRADESH,Sikh,Age not stated,79,51
23,Rural,MADHYA PRADESH,Buddhist,7,2483,2005
23,Rural,MADHYA PRADESH,Buddhist,8,2726,2572
23,Rural,MADHYA PRADESH,Buddhist,9,2533,2426
23,Rural,MADHYA PRADESH,Buddhist,10,2982,2862
23,Rural,MADHYA PRADESH,Buddhist,11,2721,2649
23,Rural,MADHYA PRADESH,Buddhist,12,2792,2721
23,Rural,MADHYA PRADESH,Buddhist,13,2688,2624
23,Rural,MADHYA PRADESH,Buddhist,14,2571,2517
23,Rural,MADHYA PRADESH,Buddhist,15,2715,2622
23,Rural,MADHYA PRADESH,Buddhist,16,2763,2646
23,Rural,MADHYA PRADESH,Buddhist,17,2430,2350
23,Rural,MADHYA PRADESH,Buddhist,18,2891,2745
23,Rural,MADHYA PRADESH,Buddhist,19,2424,2306
23,Rural,MADHYA PRADESH,Buddhist,20-24,12531,11457
23,Rural,MADHYA PRADESH,Buddhist,25-29,10525,9225
23,Rural,MADHYA PRADESH,Buddhist,30-34,9609,8064
23,Rural,MADHYA PRADESH,Buddhist,35-59,35241,23920
23,Rural,MADHYA PRADESH,Buddhist,60+,13443,4785
23,Rural,MADHYA PRADESH,Buddhist,Age not stated,106,69
23,Rural,MADHYA PRADESH,Jain,7,1702,1358
23,Rural,MADHYA PRADESH,Jain,8,1856,1748
23,Rural,MADHYA PRADESH,Jain,9,1686,1631
23,Rural,MADHYA PRADESH,Jain,10,2076,1997
23,Rural,MADHYA PRADESH,Jain,11,1900,1858
23,Rural,MADHYA PRADESH,Jain,12,1929,1902
23,Rural,MADHYA PRADESH,Jain,13,1884,1858
23,Rural,MADHYA PRADESH,Jain,14,1922,1887
23,Rural,MADHYA PRADESH,Jain,15,1994,1967
23,Rural,MADHYA PRADESH,Jain,16,1923,1887
23,Rural,MADHYA PRADESH,Jain,17,1878,1848
23,Rural,MADHYA PRADESH,Jain,18,2339,2298
23,Rural,MADHYA PRADESH,Jain,19,1831,1802
23,Rural,MADHYA PRADESH,Jain,20-24,10145,9893
23,Rural,MADHYA PRADESH,Jain,25-29,9374,9122
23,Rural,MADHYA PRADESH,Jain,30-34,8672,8376
23,Rural,MADHYA PRADESH,Jain,35-59,33291,31568
23,Rural,MADHYA PRADESH,Jain,60+,12315,9637
23,Rural,MADHYA PRADESH,Jain,Age not stated,100,73
23,Rural,MADHYA PRADESH,Other religions and persuasions,7,13855,10106
23,Rural,MADHYA PRADESH,Other religions and persuasions,8,14046,12396
23,Rural,MADHYA PRADESH,Other religions and persuasions,9,12737,11843
23,Rural,MADHYA PRADESH,Other religions and persuasions,10,14587,13617
23,Rural,MADHYA PRADESH,Other religions and persuasions,11,13512,12854
23,Rural,MADHYA PRADESH,Other religions and persuasions,12,14131,13422
23,Rural,MADHYA PRADESH,Other religions and persuasions,13,12969,12314
23,Rural,MADHYA PRADESH,Other religions and persuasions,14,12912,12165
23,Rural,MADHYA PRADESH,Other religions and persuasions,15,13209,12129
23,Rural,MADHYA PRADESH,Other religions and persuasions,16,12357,11258
23,Rural,MADHYA PRADESH,Other religions and persuasions,17,10448,9402
23,Rural,MADHYA PRADESH,Other religions and persuasions,18,12986,11171
23,Rural,MADHYA PRADESH,Other religions and persuasions,19,10292,8779
23,Rural,MADHYA PRADESH,Other religions and persuasions,20-24,52249,39793
23,Rural,MADHYA PRADESH,Other religions and persuasions,25-29,44095,27980
