State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
2,Urban,HIMACHAL PRADESH,Muslim,20-24,2859,2475
2,Urban,HIMACHAL PRADESH,Muslim,25-29,2606,2204
2,Urban,HIMACHAL PRADESH,Muslim,30-34,2010,1660
2,Urban,HIMACHAL PRADESH,Muslim,35-59,5627,4120
2,Urban,HIMACHAL PRADESH,Muslim,60+,1153,593
2,Urban,HIMACHAL PRADESH,Muslim,Age not stated,12,7
2,Urban,HIMACHAL PRADESH,Christian,7,72,60
2,Urban,HIMACHAL PRADESH,Christian,8,57,52
2,Urban,HIMACHAL PRADESH,Christian,9,78,76
2,Urban,HIMACHAL PRADESH,Christian,10,60,57
2,Urban,HIMACHAL PRADESH,Christian,11,64,64
2,Urban,HIMACHAL PRADESH,Christian,12,68,65
2,Urban,HIMACHAL PRADESH,Christian,13,68,66
2,Urban,HIMACHAL PRADESH,Christian,14,57,57
2,Urban,HIMACHAL PRADESH,Christian,15,76,76
2,Urban,HIMACHAL PRADESH,Christian,16,65,62
2,Urban,HIMACHAL PRADESH,Christian,17,61,61
2,Urban,HIMACHAL PRADESH,Christian,18,82,81
2,Urban,HIMACHAL PRADESH,Christian,19,66,65
2,Urban,HIMACHAL PRADESH,Christian,20-24,505,476
2,Urban,HIMACHAL PRADESH,Christian,25-29,516,490
2,Urban,HIMACHAL PRADESH,Christian,30-34,434,402
2,Urban,HIMACHAL PRADESH,Christian,35-59,1409,1260
2,Urban,HIMACHAL PRADESH,Christian,60+,390,323
2,Urban,HIMACHAL PRADESH,Christian,Age not stated,5,4
2,Urban,HIMACHAL PRADESH,Sikh,7,310,267
2,Urban,HIMACHAL PRADESH,Sikh,8,336,323
2,Urban,HIMACHAL PRADESH,Sikh,9,315,304
2,Urban,HIMACHAL PRADESH,Sikh,10,381,365
2,Urban,HIMACHAL PRADESH,Sikh,11,366,355
2,Urban,HIMACHAL PRADESH,Sikh,12,366,355
2,Urban,HIMACHAL PRADESH,Sikh,13,390,386
2,Urban,HIMACHAL PRADESH,Sikh,14,377,373
2,Urban,HIMACHAL PRADESH,Sikh,15,387,376
2,Urban,HIMACHAL PRADESH,Sikh,16,364,355
2,Urban,HIMACHAL PRADESH,Sikh,17,361,353
2,Urban,HIMACHAL PRADESH,Sikh,18,394,378
2,Urban,HIMACHAL PRADESH,Sikh,19,322,319
2,Urban,HIMACHAL PRADESH,Sikh,20-24,1963,1881
2,Urban,HIMACHAL PRADESH,Sikh,25-29,2039,1953
2,Urban,HIMACHAL PRADESH,Sikh,30-34,2003,1906
2,Urban,HIMACHAL PRADESH,Sikh,35-59,6684,6139
2,Urban,HIMACHAL PRADESH,Sikh,60+,2315,1830
2,Urban,HIMACHAL PRADESH,Sikh,Age not stated,6,4
2,Urban,HIMACHAL PRADESH,Buddhist,7,295,228
2,Urban,HIMACHAL PRADESH,Buddhist,8,346,315
2,Urban,HIMACHAL PRADESH,Buddhist,9,354,342
2,Urban,HIMACHAL PRADESH,Buddhist,10,339,324
2,Urban,HIMACHAL PRADESH,Buddhist,11,409,395
2,Urban,HIMACHAL PRADESH,Buddhist,12,439,435
2,Urban,HIMACHAL PRADESH,Buddhist,13,451,443
2,Urban,HIMACHAL PRADESH,Buddhist,14,435,425
2,Urban,HIMACHAL PRADESH,Buddhist,15,446,437
2,Urban,HIMACHAL PRADESH,Buddhist,16,437,428
2,Urban,HIMACHAL PRADESH,Buddhist,17,435,431
2,Urban,HIMACHAL PRADESH,Buddhist,18,406,396
2,Urban,HIMACHAL PRADESH,Buddhist,19,343,331
2,Urban,HIMACHAL PRADESH,Buddhist,20-24,1550,1468
2,Urban,HIMACHAL PRADESH,Buddhist,25-29,1515,1371
2,Urban,HIMACHAL PRADESH,Buddhist,30-34,1528,1291
2,Urban,HIMACHAL PRADESH,Buddhist,35-59,4288,3261
2,Urban,HIMACHAL PRADESH,Buddhist,60+,1819,619
2,Urban,HIMACHAL PRADESH,Buddhist,Age not stated,25,22
2,Urban,HIMACHAL PRADESH,Jain,7,20,17
2,Urban,HIMACHAL PRADESH,Jain,8,24,22
2,Urban,HIMACHAL PRADESH,Jain,9,22,21
2,Urban,HIMACHAL PRADESH,Jain,10,28,27
2,Urban,HIMACHAL PRADESH,Jain,11,23,23
2,Urban,HIMACHAL PRADESH,Jain,12,22,22
2,Urban,HIMACHAL PRADESH,Jain,13,20,20
2,Urban,HIMACHAL PRADESH,Jain,14,16,16
2,Urban,HIMACHAL PRADESH,Jain,15,19,19
2,Urban,HIMACHAL PRADESH,Jain,16,19,18
2,Urban,HIMACHAL PRADESH,Jain,17,15,15
2,Urban,HIMACHAL PRADESH,Jain,18,20,20
2,Urban,HIMACHAL PRADESH,Jain,19,19,19
2,Urban,HIMACHAL PRADESH,Jain,20-24,100,99
2,Urban,HIMACHAL PRADESH,Jain,25-29,115,112
2,Urban,HIMACHAL PRADESH,Jain,30-34,129,125
2,Urban,HIMACHAL PRADESH,Jain,35-59,426,418
2,Urban,HIMACHAL PRADESH,Jain,60+,139,132
2,Urban,HIMACHAL PRADESH,Jain,Age not stated,0,0
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,7,1,1
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,8,2,2
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,9,2,2
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,10,0,0
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,11,3,3
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,12,2,2
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,13,2,2
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,14,2,2
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,15,1,1
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,16,1,1
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,17,2,2
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,18,1,1
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,19,3,3
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,20-24,11,8
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,25-29,11,8
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,30-34,8,3
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,35-59,20,14
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,60+,5,3
2,Urban,HIMACHAL PRADESH,Other religions and persuasions,Age not stated,0,0
3,Rural,PUNJAB,Hindu,7,84271,64729
3,Rural,PUNJAB,Hindu,8,84900,74047
3,Rural,PUNJAB,Hindu,9,79915,72893
3,Rural,PUNJAB,Hindu,10,93526,84486
3,Rural,PUNJAB,Hindu,11,83337,77824
3,Rural,PUNJAB,Hindu,12,89126,82817
3,Rural,PUNJAB,Hindu,13,87232,81733
3,Rural,PUNJAB,Hindu,14,89650,83504
3,Rural,PUNJAB,Hindu,15,93671,85703
3,Rural,PUNJAB,Hindu,16,93867,86264
3,Rural,PUNJAB,Hindu,17,87601,81098
3,Rural,PUNJAB,Hindu,18,104183,93408
3,Rural,PUNJAB,Hindu,19,84682,77202
3,Rural,PUNJAB,Hindu,20-24,441772,388851
3,Rural,PUNJAB,Hindu,25-29,385846,321457
3,Rural,PUNJAB,Hindu,30-34,328253,255174
3,Rural,PUNJAB,Hindu,35-59,1118207,726736
3,Rural,PUNJAB,Hindu,60+,422240,144237
3,Rural,PUNJAB,Hindu,Age not stated,6124,4123
3,Rural,PUNJAB,Muslim,7,6302,4258
3,Rural,PUNJAB,Muslim,8,6225,4914
3,Rural,PUNJAB,Muslim,9,5755,4752
3,Rural,PUNJAB,Muslim,10,6750,5487
3,Rural,PUNJAB,Muslim,11,6074,5137
3,Rural,PUNJAB,Muslim,12,6314,5192
3,Rural,PUNJAB,Muslim,13,6064,5125
3,Rural,PUNJAB,Muslim,14,6083,5022
3,Rural,PUNJAB,Muslim,15,6188,4913
3,Rural,PUNJAB,Muslim,16,6161,4856
3,Rural,PUNJAB,Muslim,17,5675,4617
3,Rural,PUNJAB,Muslim,18,6840,5173
3,Rural,PUNJAB,Muslim,19,5501,4289
3,Rural,PUNJAB,Muslim,20-24,28288,20508
3,Rural,PUNJAB,Muslim,25-29,23367,15129
3,Rural,PUNJAB,Muslim,30-34,19701,11127
3,Rural,PUNJAB,Muslim,35-59,62452,24532
3,Rural,PUNJAB,Muslim,60+,24179,3511
3,Rural,PUNJAB,Muslim,Age not stated,524,289
3,Rural,PUNJAB,Christian,7,5452,4123
3,Rural,PUNJAB,Christian,8,5479,4730
3,Rural,PUNJAB,Christian,9,4918,4412
3,Rural,PUNJAB,Christian,10,5834,5174
3,Rural,PUNJAB,Christian,11,5085,4613
3,Rural,PUNJAB,Christian,12,5637,5029
3,Rural,PUNJAB,Christian,13,5344,4773
3,Rural,PUNJAB,Christian,14,5658,4985
3,Rural,PUNJAB,Christian,15,5729,4817
3,Rural,PUNJAB,Christian,16,5824,4899
3,Rural,PUNJAB,Christian,17,5110,4305
3,Rural,PUNJAB,Christian,18,6261,4986
3,Rural,PUNJAB,Christian,19,4629,3746
3,Rural,PUNJAB,Christian,20-24,24514,18179
3,Rural,PUNJAB,Christian,25-29,20273,13266
3,Rural,PUNJAB,Christian,30-34,16999,9239
3,Rural,PUNJAB,Christian,35-59,54409,21289
3,Rural,PUNJAB,Christian,60+,21073,4081
3,Rural,PUNJAB,Christian,Age not stated,242,149
3,Rural,PUNJAB,Sikh,7,210486,163396
3,Rural,PUNJAB,Sikh,8,209433,186882
3,Rural,PUNJAB,Sikh,9,205007,189931
3,Rural,PUNJAB,Sikh,10,233324,215694
3,Rural,PUNJAB,Sikh,11,217304,205050
3,Rural,PUNJAB,Sikh,12,232369,218990
3,Rural,PUNJAB,Sikh,13,232627,219570
3,Rural,PUNJAB,Sikh,14,243140,227675
3,Rural,PUNJAB,Sikh,15,253881,234165
3,Rural,PUNJAB,Sikh,16,259950,239749
3,Rural,PUNJAB,Sikh,17,247921,229370
3,Rural,PUNJAB,Sikh,18,285205,257554
3,Rural,PUNJAB,Sikh,19,236831,216357
3,Rural,PUNJAB,Sikh,20-24,1204356,1051422
3,Rural,PUNJAB,Sikh,25-29,1019313,830359
3,Rural,PUNJAB,Sikh,30-34,893058,660117
3,Rural,PUNJAB,Sikh,35-59,3337135,1987577
3,Rural,PUNJAB,Sikh,60+,1483421,446834
3,Rural,PUNJAB,Sikh,Age not stated,21815,14180
3,Rural,PUNJAB,Buddhist,7,386,294
3,Rural,PUNJAB,Buddhist,8,427,394
3,Rural,PUNJAB,Buddhist,9,380,357
3,Rural,PUNJAB,Buddhist,10,457,425
3,Rural,PUNJAB,Buddhist,11,425,408
3,Rural,PUNJAB,Buddhist,12,419,404
3,Rural,PUNJAB,Buddhist,13,480,472
3,Rural,PUNJAB,Buddhist,14,469,458
3,Rural,PUNJAB,Buddhist,15,458,440
3,Rural,PUNJAB,Buddhist,16,522,503
3,Rural,PUNJAB,Buddhist,17,456,437
3,Rural,PUNJAB,Buddhist,18,582,556
3,Rural,PUNJAB,Buddhist,19,450,433
3,Rural,PUNJAB,Buddhist,20-24,2402,2280
3,Rural,PUNJAB,Buddhist,25-29,2084,1924
3,Rural,PUNJAB,Buddhist,30-34,1733,1527
3,Rural,PUNJAB,Buddhist,35-59,6373,4619
3,Rural,PUNJAB,Buddhist,60+,2378,758
3,Rural,PUNJAB,Buddhist,Age not stated,35,20
3,Rural,PUNJAB,Jain,7,81,69
3,Rural,PUNJAB,Jain,8,92,81
3,Rural,PUNJAB,Jain,9,89,85
3,Rural,PUNJAB,Jain,10,90,85
3,Rural,PUNJAB,Jain,11,73,65
3,Rural,PUNJAB,Jain,12,80,77
3,Rural,PUNJAB,Jain,13,71,66
3,Rural,PUNJAB,Jain,14,82,79
3,Rural,PUNJAB,Jain,15,92,90
3,Rural,PUNJAB,Jain,16,81,76
3,Rural,PUNJAB,Jain,17,77,73
3,Rural,PUNJAB,Jain,18,98,90
3,Rural,PUNJAB,Jain,19,107,101
3,Rural,PUNJAB,Jain,20-24,395,361
3,Rural,PUNJAB,Jain,25-29,344,292
3,Rural,PUNJAB,Jain,30-34,319,261
3,Rural,PUNJAB,Jain,35-59,1174,848
3,Rural,PUNJAB,Jain,60+,494,223
3,Rural,PUNJAB,Jain,Age not stated,11,9
3,Rural,PUNJAB,Other religions and persuasions,7,133,108
3,Rural,PUNJAB,Other religions and persuasions,8,141,123
3,Rural,PUNJAB,Other religions and persuasions,9,133,124
3,Rural,PUNJAB,Other religions and persuasions,10,155,142
3,Rural,PUNJAB,Other religions and persuasions,11,138,135
3,Rural,PUNJAB,Other religions and persuasions,12,138,132
3,Rural,PUNJAB,Other religions and persuasions,13,149,139
3,Rural,PUNJAB,Other religions and persuasions,14,133,127
3,Rural,PUNJAB,Other religions and persuasions,15,132,121
3,Rural,PUNJAB,Other religions and persuasions,16,155,140
3,Rural,PUNJAB,Other religions and persuasions,17,141,126
3,Rural,PUNJAB,Other religions and persuasions,18,166,152
3,Rural,PUNJAB,Other religions and persuasions,19,129,115
3,Rural,PUNJAB,Other religions and persuasions,20-24,613,509
3,Rural,PUNJAB,Other religions and persuasions,25-29,559,437
3,Rural,PUNJAB,Other religions and persuasions,30-34,495,355
3,Rural,PUNJAB,Other religions and persuasions,35-59,1639,872
3,Rural,PUNJAB,Other religions and persuasions,60+,695,203
3,Rural,PUNJAB,Other religions and persuasions,Age not stated,13,10
3,Urban,PUNJAB,Hindu,7,109903,85363
3,Urban,PUNJAB,Hindu,8,107429,93147
3,Urban,PUNJAB,Hindu,9,102448,92288
3,Urban,PUNJAB,Hindu,10,122275,109117
3,Urban,PUNJAB,Hindu,11,106840,98736
3,Urban,PUNJAB,Hindu,12,110337,101332
3,Urban,PUNJAB,Hindu,13,106792,99227
3,Urban,PUNJAB,Hindu,14,109964,101918
3,Urban,PUNJAB,Hindu,15,115837,105407
3,Urban,PUNJAB,Hindu,16,114904,105002
3,Urban,PUNJAB,Hindu,17,110575,101967
3,Urban,PUNJAB,Hindu,18,135198,121115
3,Urban,PUNJAB,Hindu,19,117060,106954
3,Urban,PUNJAB,Hindu,20-24,646146,577726
3,Urban,PUNJAB,Hindu,25-29,631427,550937
3,Urban,PUNJAB,Hindu,30-34,535161,452876
3,Urban,PUNJAB,Hindu,35-59,1781126,1421876
3,Urban,PUNJAB,Hindu,60+,495330,327467
3,Urban,PUNJAB,Hindu,Age not stated,6719,4782
3,Urban,PUNJAB,Muslim,7,5767,3836
3,Urban,PUNJAB,Muslim,8,5703,4353
3,Urban,PUNJAB,Muslim,9,5096,4171
3,Urban,PUNJAB,Muslim,10,6261,5109
3,Urban,PUNJAB,Muslim,11,5269,4497
3,Urban,PUNJAB,Muslim,12,5899,4923
3,Urban,PUNJAB,Muslim,13,5135,4383
3,Urban,PUNJAB,Muslim,14,5256,4416
3,Urban,PUNJAB,Muslim,15,5560,4500
3,Urban,PUNJAB,Muslim,16,5607,4576
3,Urban,PUNJAB,Muslim,17,5109,4168
3,Urban,PUNJAB,Muslim,18,6792,5224
3,Urban,PUNJAB,Muslim,19,5171,4187
3,Urban,PUNJAB,Muslim,20-24,29017,21928
3,Urban,PUNJAB,Muslim,25-29,25877,18141
3,Urban,PUNJAB,Muslim,30-34,21249,13462
3,Urban,PUNJAB,Muslim,35-59,56668,28305
3,Urban,PUNJAB,Muslim,60+,13034,3733
3,Urban,PUNJAB,Muslim,Age not stated,279,163
3,Urban,PUNJAB,Christian,7,1931,1495
3,Urban,PUNJAB,Christian,8,1914,1660
3,Urban,PUNJAB,Christian,9,1742,1586
3,Urban,PUNJAB,Christian,10,2140,1910
3,Urban,PUNJAB,Christian,11,1847,1706
3,Urban,PUNJAB,Christian,12,1929,1735
3,Urban,PUNJAB,Christian,13,1888,1731
3,Urban,PUNJAB,Christian,14,1993,1829
3,Urban,PUNJAB,Christian,15,2056,1805
3,Urban,PUNJAB,Christian,16,2149,1908
3,Urban,PUNJAB,Christian,17,2037,1820
3,Urban,PUNJAB,Christian,18,2563,2233
3,Urban,PUNJAB,Christian,19,2177,1901
3,Urban,PUNJAB,Christian,20-24,11612,9892
3,Urban,PUNJAB,Christian,25-29,10353,8665
3,Urban,PUNJAB,Christian,30-34,8620,6739
3,Urban,PUNJAB,Christian,35-59,28774,19747
3,Urban,PUNJAB,Christian,60+,7483,3912
3,Urban,PUNJAB,Christian,Age not stated,104,73
3,Urban,PUNJAB,Sikh,7,55742,44928
3,Urban,PUNJAB,Sikh,8,54915,49623
3,Urban,PUNJAB,Sikh,9,54483,50702
3,Urban,PUNJAB,Sikh,10,63150,58575
3,Urban,PUNJAB,Sikh,11,58994,55880
3,Urban,PUNJAB,Sikh,12,61808,58487
3,Urban,PUNJAB,Sikh,13,62230,58991
3,Urban,PUNJAB,Sikh,14,65121,61567
3,Urban,PUNJAB,Sikh,15,69143,64440
3,Urban,PUNJAB,Sikh,16,70033,65526
3,Urban,PUNJAB,Sikh,17,69413,65286
3,Urban,PUNJAB,Sikh,18,80533,74387
3,Urban,PUNJAB,Sikh,19,71657,67086
3,Urban,PUNJAB,Sikh,20-24,373074,342477
3,Urban,PUNJAB,Sikh,25-29,331213,296472
3,Urban,PUNJAB,Sikh,30-34,280140,241587
3,Urban,PUNJAB,Sikh,35-59,1094543,867852
3,Urban,PUNJAB,Sikh,60+,383775,231340
3,Urban,PUNJAB,Sikh,Age not stated,4281,3179
3,Urban,PUNJAB,Buddhist,7,185,145
3,Urban,PUNJAB,Buddhist,8,169,153
3,Urban,PUNJAB,Buddhist,9,157,145
3,Urban,PUNJAB,Buddhist,10,178,163
3,Urban,PUNJAB,Buddhist,11,193,181
3,Urban,PUNJAB,Buddhist,12,186,176
3,Urban,PUNJAB,Buddhist,13,181,173
3,Urban,PUNJAB,Buddhist,14,190,180
3,Urban,PUNJAB,Buddhist,15,157,148
3,Urban,PUNJAB,Buddhist,16,201,189
3,Urban,PUNJAB,Buddhist,17,166,157
3,Urban,PUNJAB,Buddhist,18,222,206
3,Urban,PUNJAB,Buddhist,19,182,170
3,Urban,PUNJAB,Buddhist,20-24,1041,955
3,Urban,PUNJAB,Buddhist,25-29,964,863
3,Urban,PUNJAB,Buddhist,30-34,794,678
3,Urban,PUNJAB,Buddhist,35-59,2695,1975
3,Urban,PUNJAB,Buddhist,60+,726,343
3,Urban,PUNJAB,Buddhist,Age not stated,6,4
3,Urban,PUNJAB,Jain,7,606,519
3,Urban,PUNJAB,Jain,8,602,575
3,Urban,PUNJAB,Jain,9,595,579
3,Urban,PUNJAB,Jain,10,639,618
3,Urban,PUNJAB,Jain,11,586,575
3,Urban,PUNJAB,Jain,12,602,595
3,Urban,PUNJAB,Jain,13,650,642
3,Urban,PUNJAB,Jain,14,619,608
3,Urban,PUNJAB,Jain,15,606,592
3,Urban,PUNJAB,Jain,16,622,610
3,Urban,PUNJAB,Jain,17,627,616
3,Urban,PUNJAB,Jain,18,666,649
3,Urban,PUNJAB,Jain,19,694,685
3,Urban,PUNJAB,Jain,20-24,3401,3353
3,Urban,PUNJAB,Jain,25-29,3585,3532
3,Urban,PUNJAB,Jain,30-34,3333,3267
3,Urban,PUNJAB,Jain,35-59,13305,12988
3,Urban,PUNJAB,Jain,60+,5202,4834
3,Urban,PUNJAB,Jain,Age not stated,45,38
3,Urban,PUNJAB,Other religions and persuasions,7,87,66
3,Urban,PUNJAB,Other religions and persuasions,8,94,86
3,Urban,PUNJAB,Other religions and persuasions,9,84,77
3,Urban,PUNJAB,Other religions and persuasions,10,90,86
3,Urban,PUNJAB,Other religions and persuasions,11,98,91
3,Urban,PUNJAB,Other religions and persuasions,12,98,95
3,Urban,PUNJAB,Other religions and persuasions,13,68,62
3,Urban,PUNJAB,Other religions and persuasions,14,94,91
3,Urban,PUNJAB,Other religions and persuasions,15,94,87
3,Urban,PUNJAB,Other religions and persuasions,16,79,73
3,Urban,PUNJAB,Other religions and persuasions,17,80,75
3,Urban,PUNJAB,Other religions and persuasions,18,89,76
3,Urban,PUNJAB,Other religions and persuasions,19,77,71
3,Urban,PUNJAB,Other religions and persuasions,20-24,375,317
3,Urban,PUNJAB,Other religions and persuasions,25-29,408,341
3,Urban,PUNJAB,Other religions and persuasions,30-34,335,265
3,Urban,PUNJAB,Other religions and persuasions,35-59,1127,888
3,Urban,PUNJAB,Other religions and persuasions,60+,329,213
3,Urban,PUNJAB,Other religions and persuasions,Age not stated,6,5
4,Rural,CHANDIGARH,Hindu,7,491,370
4,Rural,CHANDIGARH,Hindu,8,476,427
4,Rural,CHANDIGARH,Hindu,9,430,385
4,Rural,CHANDIGARH,Hindu,10,514,455
4,Rural,CHANDIGARH,Hindu,11,443,408
4,Rural,CHANDIGARH,Hindu,12,406,377
4,Rural,CHANDIGARH,Hindu,13,330,304
4,Rural,CHANDIGARH,Hindu,14,357,324
4,Rural,CHANDIGARH,Hindu,15,407,364
4,Rural,CHANDIGARH,Hindu,16,390,340
4,Rural,CHANDIGARH,Hindu,17,347,309
4,Rural,CHANDIGARH,Hindu,18,564,483
4,Rural,CHANDIGARH,Hindu,19,472,407
4,Rural,CHANDIGARH,Hindu,20-24,2951,2516
4,Rural,CHANDIGARH,Hindu,25-29,3183,2609
4,Rural,CHANDIGARH,Hindu,30-34,2579,2043
4,Rural,CHANDIGARH,Hindu,35-59,4644,3246
4,Rural,CHANDIGARH,Hindu,60+,674,304
4,Rural,CHANDIGARH,Hindu,Age not stated,4,2
4,Rural,CHANDIGARH,Muslim,7,38,30
4,Rural,CHANDIGARH,Muslim,8,22,18
4,Rural,CHANDIGARH,Muslim,9,28,26
4,Rural,CHANDIGARH,Muslim,10,27,24
4,Rural,CHANDIGARH,Muslim,11,30,26
4,Rural,CHANDIGARH,Muslim,12,25,23
4,Rural,CHANDIGARH,Muslim,13,28,27
4,Rural,CHANDIGARH,Muslim,14,19,18
4,Rural,CHANDIGARH,Muslim,15,21,20
4,Rural,CHANDIGARH,Muslim,16,25,21
4,Rural,CHANDIGARH,Muslim,17,26,22
4,Rural,CHANDIGARH,Muslim,18,29,24
4,Rural,CHANDIGARH,Muslim,19,33,26
4,Rural,CHANDIGARH,Muslim,20-24,196,141
4,Rural,CHANDIGARH,Muslim,25-29,170,114
4,Rural,CHANDIGARH,Muslim,30-34,116,77
4,Rural,CHANDIGARH,Muslim,35-59,227,130
4,Rural,CHANDIGARH,Muslim,60+,32,10
4,Rural,CHANDIGARH,Muslim,Age not stated,0,0
4,Rural,CHANDIGARH,Christian,7,2,1
4,Rural,CHANDIGARH,Christian,8,4,4
4,Rural,CHANDIGARH,Christian,9,1,1
4,Rural,CHANDIGARH,Christian,10,3,3
4,Rural,CHANDIGARH,Christian,11,4,4
4,Rural,CHANDIGARH,Christian,12,1,1
4,Rural,CHANDIGARH,Christian,13,2,2
4,Rural,CHANDIGARH,Christian,14,2,2
4,Rural,CHANDIGARH,Christian,15,0,0
4,Rural,CHANDIGARH,Christian,16,4,4
4,Rural,CHANDIGARH,Christian,17,1,1
4,Rural,CHANDIGARH,Christian,18,3,3
4,Rural,CHANDIGARH,Christian,19,3,3
4,Rural,CHANDIGARH,Christian,20-24,19,18
4,Rural,CHANDIGARH,Christian,25-29,19,17
4,Rural,CHANDIGARH,Christian,30-34,21,21
4,Rural,CHANDIGARH,Christian,35-59,42,37
4,Rural,CHANDIGARH,Christian,60+,3,2
4,Rural,CHANDIGARH,Christian,Age not stated,0,0
4,Rural,CHANDIGARH,Sikh,7,64,53
4,Rural,CHANDIGARH,Sikh,8,52,50
4,Rural,CHANDIGARH,Sikh,9,62,56
4,Rural,CHANDIGARH,Sikh,10,71,69
4,Rural,CHANDIGARH,Sikh,11,69,68
4,Rural,CHANDIGARH,Sikh,12,64,63
4,Rural,CHANDIGARH,Sikh,13,66,66
4,Rural,CHANDIGARH,Sikh,14,69,69
4,Rural,CHANDIGARH,Sikh,15,83,81
4,Rural,CHANDIGARH,Sikh,16,86,85
4,Rural,CHANDIGARH,Sikh,17,86,86
4,Rural,CHANDIGARH,Sikh,18,93,93
4,Rural,CHANDIGARH,Sikh,19,86,85
4,Rural,CHANDIGARH,Sikh,20-24,418,412
4,Rural,CHANDIGARH,Sikh,25-29,429,417
4,Rural,CHANDIGARH,Sikh,30-34,378,360
4,Rural,CHANDIGARH,Sikh,35-59,1224,1038
4,Rural,CHANDIGARH,Sikh,60+,388,197
4,Rural,CHANDIGARH,Sikh,Age not stated,2,2
4,Rural,CHANDIGARH,Buddhist,7,1,1
4,Rural,CHANDIGARH,Buddhist,8,0,0
4,Rural,CHANDIGARH,Buddhist,9,0,0
4,Rural,CHANDIGARH,Buddhist,10,0,0
4,Rural,CHANDIGARH,Buddhist,11,0,0
4,Rural,CHANDIGARH,Buddhist,12,0,0
4,Rural,CHANDIGARH,Buddhist,13,0,0
4,Rural,CHANDIGARH,Buddhist,14,0,0
4,Rural,CHANDIGARH,Buddhist,15,1,1
4,Rural,CHANDIGARH,Buddhist,16,0,0
4,Rural,CHANDIGARH,Buddhist,17,0,0
4,Rural,CHANDIGARH,Buddhist,18,0,0
4,Rural,CHANDIGARH,Buddhist,19,0,0
4,Rural,CHANDIGARH,Buddhist,20-24,1,1
4,Rural,CHANDIGARH,Buddhist,25-29,2,2
4,Rural,CHANDIGARH,Buddhist,30-34,2,2
4,Rural,CHANDIGARH,Buddhist,35-59,1,1
4,Rural,CHANDIGARH,Buddhist,60+,0,0
4,Rural,CHANDIGARH,Buddhist,Age not stated,0,0
4,Rural,CHANDIGARH,Jain,7,0,0
4,Rural,CHANDIGARH,Jain,8,1,0
4,Rural,CHANDIGARH,Jain,9,0,0
4,Rural,CHANDIGARH,Jain,10,0,0
4,Rural,CHANDIGARH,Jain,11,1,1
4,Rural,CHANDIGARH,Jain,12,1,1
4,Rural,CHANDIGARH,Jain,13,0,0
4,Rural,CHANDIGARH,Jain,14,0,0
4,Rural,CHANDIGARH,Jain,15,0,0
4,Rural,CHANDIGARH,Jain,16,0,0
4,Rural,CHANDIGARH,Jain,17,0,0
4,Rural,CHANDIGARH,Jain,18,0,0
4,Rural,CHANDIGARH,Jain,19,0,0
4,Rural,CHANDIGARH,Jain,20-24,0,0
4,Rural,CHANDIGARH,Jain,25-29,0,0
4,Rural,CHANDIGARH,Jain,30-34,5,5
4,Rural,CHANDIGARH,Jain,35-59,3,3
4,Rural,CHANDIGARH,Jain,60+,0,0
4,Rural,CHANDIGARH,Jain,Age not stated,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,7,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,8,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,9,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,10,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,11,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,12,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,13,1,1
4,Rural,CHANDIGARH,Other religions and persuasions,14,1,1
4,Rural,CHANDIGARH,Other religions and persuasions,15,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,16,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,17,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,18,2,2
4,Rural,CHANDIGARH,Other religions and persuasions,19,2,2
4,Rural,CHANDIGARH,Other religions and persuasions,20-24,5,3
4,Rural,CHANDIGARH,Other religions and persuasions,25-29,2,2
4,Rural,CHANDIGARH,Other religions and persuasions,30-34,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,35-59,1,0
4,Rural,CHANDIGARH,Other religions and persuasions,60+,0,0
4,Rural,CHANDIGARH,Other religions and persuasions,Age not stated,0,0
4,Urban,CHANDIGARH,Hindu,7,15071,12485
4,Urban,CHANDIGARH,Hindu,8,14007,12837
