State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
19,Urban,WEST BENGAL,Other religions and persuasions,12,502,458
19,Urban,WEST BENGAL,Other religions and persuasions,13,436,395
19,Urban,WEST BENGAL,Other religions and persuasions,14,529,480
19,Urban,WEST BENGAL,Other religions and persuasions,15,504,444
19,Urban,WEST BENGAL,Other religions and persuasions,16,497,431
19,Urban,WEST BENGAL,Other religions and persuasions,17,491,416
19,Urban,WEST BENGAL,Other religions and persuasions,18,600,502
19,Urban,WEST BENGAL,Other religions and persuasions,19,528,424
19,Urban,WEST BENGAL,Other religions and persuasions,20-24,2503,1946
19,Urban,WEST BENGAL,Other religions and persuasions,25-29,2395,1806
19,Urban,WEST BENGAL,Other religions and persuasions,30-34,1901,1376
19,Urban,WEST BENGAL,Other religions and persuasions,35-59,6640,4117
19,Urban,WEST BENGAL,Other religions and persuasions,60+,1600,777
19,Urban,WEST BENGAL,Other religions and persuasions,Age not stated,66,38
20,Rural,JHARKHAND,Hindu,7,401659,275736
20,Rural,JHARKHAND,Hindu,8,484207,398275
20,Rural,JHARKHAND,Hindu,9,348254,304614
20,Rural,JHARKHAND,Hindu,10,524552,461996
20,Rural,JHARKHAND,Hindu,11,348684,317647
20,Rural,JHARKHAND,Hindu,12,486269,439078
20,Rural,JHARKHAND,Hindu,13,360682,329586
20,Rural,JHARKHAND,Hindu,14,368441,332615
20,Rural,JHARKHAND,Hindu,15,378428,329744
20,Rural,JHARKHAND,Hindu,16,317177,273617
20,Rural,JHARKHAND,Hindu,17,231403,197616
20,Rural,JHARKHAND,Hindu,18,360473,284040
20,Rural,JHARKHAND,Hindu,19,228130,177847
20,Rural,JHARKHAND,Hindu,20-24,1345350,938914
20,Rural,JHARKHAND,Hindu,25-29,1302068,804631
20,Rural,JHARKHAND,Hindu,30-34,1150852,637187
20,Rural,JHARKHAND,Hindu,35-59,3739405,1577517
20,Rural,JHARKHAND,Hindu,60+,1259231,349690
20,Rural,JHARKHAND,Hindu,Age not stated,36282,20633
20,Rural,JHARKHAND,Muslim,7,95627,61654
20,Rural,JHARKHAND,Muslim,8,120583,96032
20,Rural,JHARKHAND,Muslim,9,81845,69313
20,Rural,JHARKHAND,Muslim,10,128509,110189
20,Rural,JHARKHAND,Muslim,11,79476,70376
20,Rural,JHARKHAND,Muslim,12,114405,101156
20,Rural,JHARKHAND,Muslim,13,80415,71383
20,Rural,JHARKHAND,Muslim,14,83898,73082
20,Rural,JHARKHAND,Muslim,15,83123,69740
20,Rural,JHARKHAND,Muslim,16,73620,60264
20,Rural,JHARKHAND,Muslim,17,50187,40529
20,Rural,JHARKHAND,Muslim,18,85458,63450
20,Rural,JHARKHAND,Muslim,19,48158,34734
20,Rural,JHARKHAND,Muslim,20-24,285671,184919
20,Rural,JHARKHAND,Muslim,25-29,254296,144282
20,Rural,JHARKHAND,Muslim,30-34,214492,109057
20,Rural,JHARKHAND,Muslim,35-59,645977,254848
20,Rural,JHARKHAND,Muslim,60+,212862,57300
20,Rural,JHARKHAND,Muslim,Age not stated,7390,4036
20,Rural,JHARKHAND,Christian,7,27712,16885
20,Rural,JHARKHAND,Christian,8,31042,23657
20,Rural,JHARKHAND,Christian,9,24082,19995
20,Rural,JHARKHAND,Christian,10,34354,29499
20,Rural,JHARKHAND,Christian,11,24166,21784
20,Rural,JHARKHAND,Christian,12,33695,30613
20,Rural,JHARKHAND,Christian,13,25648,23684
20,Rural,JHARKHAND,Christian,14,27282,25067
20,Rural,JHARKHAND,Christian,15,28277,25449
20,Rural,JHARKHAND,Christian,16,24577,22113
20,Rural,JHARKHAND,Christian,17,18768,16855
20,Rural,JHARKHAND,Christian,18,27300,23522
20,Rural,JHARKHAND,Christian,19,17241,14745
20,Rural,JHARKHAND,Christian,20-24,100815,82052
20,Rural,JHARKHAND,Christian,25-29,92161,70194
20,Rural,JHARKHAND,Christian,30-34,81141,58576
20,Rural,JHARKHAND,Christian,35-59,296400,177333
20,Rural,JHARKHAND,Christian,60+,95995,41273
20,Rural,JHARKHAND,Christian,Age not stated,1992,1199
20,Rural,JHARKHAND,Sikh,7,104,76
20,Rural,JHARKHAND,Sikh,8,118,103
20,Rural,JHARKHAND,Sikh,9,84,80
20,Rural,JHARKHAND,Sikh,10,115,96
20,Rural,JHARKHAND,Sikh,11,90,85
20,Rural,JHARKHAND,Sikh,12,111,99
20,Rural,JHARKHAND,Sikh,13,100,94
20,Rural,JHARKHAND,Sikh,14,76,72
20,Rural,JHARKHAND,Sikh,15,98,89
20,Rural,JHARKHAND,Sikh,16,83,75
20,Rural,JHARKHAND,Sikh,17,65,63
20,Rural,JHARKHAND,Sikh,18,112,91
20,Rural,JHARKHAND,Sikh,19,59,53
20,Rural,JHARKHAND,Sikh,20-24,434,371
20,Rural,JHARKHAND,Sikh,25-29,427,358
20,Rural,JHARKHAND,Sikh,30-34,345,277
20,Rural,JHARKHAND,Sikh,35-59,1355,1045
20,Rural,JHARKHAND,Sikh,60+,487,312
20,Rural,JHARKHAND,Sikh,Age not stated,27,21
20,Rural,JHARKHAND,Buddhist,7,155,99
20,Rural,JHARKHAND,Buddhist,8,134,110
20,Rural,JHARKHAND,Buddhist,9,119,106
20,Rural,JHARKHAND,Buddhist,10,128,110
20,Rural,JHARKHAND,Buddhist,11,134,117
20,Rural,JHARKHAND,Buddhist,12,132,115
20,Rural,JHARKHAND,Buddhist,13,112,105
20,Rural,JHARKHAND,Buddhist,14,112,103
20,Rural,JHARKHAND,Buddhist,15,112,103
20,Rural,JHARKHAND,Buddhist,16,97,90
20,Rural,JHARKHAND,Buddhist,17,78,66
20,Rural,JHARKHAND,Buddhist,18,109,94
20,Rural,JHARKHAND,Buddhist,19,68,57
20,Rural,JHARKHAND,Buddhist,20-24,474,380
20,Rural,JHARKHAND,Buddhist,25-29,448,345
20,Rural,JHARKHAND,Buddhist,30-34,459,370
20,Rural,JHARKHAND,Buddhist,35-59,1932,1469
20,Rural,JHARKHAND,Buddhist,60+,423,155
20,Rural,JHARKHAND,Buddhist,Age not stated,21,12
20,Rural,JHARKHAND,Jain,7,77,59
20,Rural,JHARKHAND,Jain,8,55,47
20,Rural,JHARKHAND,Jain,9,67,62
20,Rural,JHARKHAND,Jain,10,78,72
20,Rural,JHARKHAND,Jain,11,76,68
20,Rural,JHARKHAND,Jain,12,66,60
20,Rural,JHARKHAND,Jain,13,55,50
20,Rural,JHARKHAND,Jain,14,66,62
20,Rural,JHARKHAND,Jain,15,79,71
20,Rural,JHARKHAND,Jain,16,54,49
20,Rural,JHARKHAND,Jain,17,66,62
20,Rural,JHARKHAND,Jain,18,56,45
20,Rural,JHARKHAND,Jain,19,71,63
20,Rural,JHARKHAND,Jain,20-24,324,276
20,Rural,JHARKHAND,Jain,25-29,332,276
20,Rural,JHARKHAND,Jain,30-34,247,197
20,Rural,JHARKHAND,Jain,35-59,923,682
20,Rural,JHARKHAND,Jain,60+,321,191
20,Rural,JHARKHAND,Jain,Age not stated,28,19
20,Rural,JHARKHAND,Other religions and persuasions,7,100818,61023
20,Rural,JHARKHAND,Other religions and persuasions,8,111987,84681
20,Rural,JHARKHAND,Other religions and persuasions,9,88561,72110
20,Rural,JHARKHAND,Other religions and persuasions,10,120862,100473
20,Rural,JHARKHAND,Other religions and persuasions,11,85745,74696
20,Rural,JHARKHAND,Other religions and persuasions,12,117332,101560
20,Rural,JHARKHAND,Other religions and persuasions,13,90339,79312
20,Rural,JHARKHAND,Other religions and persuasions,14,93868,81018
20,Rural,JHARKHAND,Other religions and persuasions,15,93559,76982
20,Rural,JHARKHAND,Other religions and persuasions,16,81080,65414
20,Rural,JHARKHAND,Other religions and persuasions,17,58504,45925
20,Rural,JHARKHAND,Other religions and persuasions,18,90622,64948
20,Rural,JHARKHAND,Other religions and persuasions,19,56804,39868
20,Rural,JHARKHAND,Other religions and persuasions,20-24,315181,194793
20,Rural,JHARKHAND,Other religions and persuasions,25-29,289260,155953
20,Rural,JHARKHAND,Other religions and persuasions,30-34,247201,116105
20,Rural,JHARKHAND,Other religions and persuasions,35-59,893105,288736
20,Rural,JHARKHAND,Other religions and persuasions,60+,260297,48651
20,Rural,JHARKHAND,Other religions and persuasions,Age not stated,9040,4734
20,Urban,JHARKHAND,Hindu,7,118152,93312
20,Urban,JHARKHAND,Hindu,8,124496,110996
20,Urban,JHARKHAND,Hindu,9,102478,94776
20,Urban,JHARKHAND,Hindu,10,140808,130076
20,Urban,JHARKHAND,Hindu,11,111171,105264
20,Urban,JHARKHAND,Hindu,12,134830,127383
20,Urban,JHARKHAND,Hindu,13,117641,112159
20,Urban,JHARKHAND,Hindu,14,124482,117934
20,Urban,JHARKHAND,Hindu,15,128789,120409
20,Urban,JHARKHAND,Hindu,16,124436,116518
20,Urban,JHARKHAND,Hindu,17,109212,102521
20,Urban,JHARKHAND,Hindu,18,141093,128599
20,Urban,JHARKHAND,Hindu,19,104797,96451
20,Urban,JHARKHAND,Hindu,20-24,566795,506717
20,Urban,JHARKHAND,Hindu,25-29,532971,460385
20,Urban,JHARKHAND,Hindu,30-34,465851,388476
20,Urban,JHARKHAND,Hindu,35-59,1578802,1193160
20,Urban,JHARKHAND,Hindu,60+,404332,263422
20,Urban,JHARKHAND,Hindu,Age not stated,43687,31833
20,Urban,JHARKHAND,Muslim,7,31158,23311
20,Urban,JHARKHAND,Muslim,8,34699,29638
20,Urban,JHARKHAND,Muslim,9,26730,23890
20,Urban,JHARKHAND,Muslim,10,38077,34073
20,Urban,JHARKHAND,Muslim,11,28371,26149
20,Urban,JHARKHAND,Muslim,12,36868,33856
20,Urban,JHARKHAND,Muslim,13,29778,27606
20,Urban,JHARKHAND,Muslim,14,32996,30381
20,Urban,JHARKHAND,Muslim,15,33295,30229
20,Urban,JHARKHAND,Muslim,16,34479,31179
20,Urban,JHARKHAND,Muslim,17,28214,25679
20,Urban,JHARKHAND,Muslim,18,40383,35546
20,Urban,JHARKHAND,Muslim,19,26403,23573
20,Urban,JHARKHAND,Muslim,20-24,138426,118619
20,Urban,JHARKHAND,Muslim,25-29,115760,94480
20,Urban,JHARKHAND,Muslim,30-34,92488,71372
20,Urban,JHARKHAND,Muslim,35-59,289850,193012
20,Urban,JHARKHAND,Muslim,60+,75480,39155
20,Urban,JHARKHAND,Muslim,Age not stated,11118,7678
20,Urban,JHARKHAND,Christian,7,3684,2969
20,Urban,JHARKHAND,Christian,8,3482,3188
20,Urban,JHARKHAND,Christian,9,3431,3228
20,Urban,JHARKHAND,Christian,10,4279,4042
20,Urban,JHARKHAND,Christian,11,3946,3800
20,Urban,JHARKHAND,Christian,12,4611,4466
20,Urban,JHARKHAND,Christian,13,4431,4317
20,Urban,JHARKHAND,Christian,14,4601,4481
20,Urban,JHARKHAND,Christian,15,4832,4686
20,Urban,JHARKHAND,Christian,16,4904,4736
20,Urban,JHARKHAND,Christian,17,4528,4394
20,Urban,JHARKHAND,Christian,18,5464,5215
20,Urban,JHARKHAND,Christian,19,4312,4172
20,Urban,JHARKHAND,Christian,20-24,23024,21997
20,Urban,JHARKHAND,Christian,25-29,20471,19317
20,Urban,JHARKHAND,Christian,30-34,17782,16534
20,Urban,JHARKHAND,Christian,35-59,65228,58646
20,Urban,JHARKHAND,Christian,60+,18201,14989
20,Urban,JHARKHAND,Christian,Age not stated,1732,1411
20,Urban,JHARKHAND,Sikh,7,946,804
20,Urban,JHARKHAND,Sikh,8,893,838
20,Urban,JHARKHAND,Sikh,9,881,840
20,Urban,JHARKHAND,Sikh,10,1001,957
20,Urban,JHARKHAND,Sikh,11,1028,997
20,Urban,JHARKHAND,Sikh,12,1029,999
20,Urban,JHARKHAND,Sikh,13,1031,1013
20,Urban,JHARKHAND,Sikh,14,1037,1004
20,Urban,JHARKHAND,Sikh,15,1118,1084
20,Urban,JHARKHAND,Sikh,16,1146,1125
20,Urban,JHARKHAND,Sikh,17,1116,1096
20,Urban,JHARKHAND,Sikh,18,1497,1463
20,Urban,JHARKHAND,Sikh,19,1492,1469
20,Urban,JHARKHAND,Sikh,20-24,6963,6779
20,Urban,JHARKHAND,Sikh,25-29,6051,5811
20,Urban,JHARKHAND,Sikh,30-34,5511,5318
20,Urban,JHARKHAND,Sikh,35-59,20691,19333
20,Urban,JHARKHAND,Sikh,60+,6824,5526
20,Urban,JHARKHAND,Sikh,Age not stated,346,280
20,Urban,JHARKHAND,Buddhist,7,32,29
20,Urban,JHARKHAND,Buddhist,8,61,52
20,Urban,JHARKHAND,Buddhist,9,34,34
20,Urban,JHARKHAND,Buddhist,10,66,63
20,Urban,JHARKHAND,Buddhist,11,39,36
20,Urban,JHARKHAND,Buddhist,12,47,45
20,Urban,JHARKHAND,Buddhist,13,53,48
20,Urban,JHARKHAND,Buddhist,14,45,44
20,Urban,JHARKHAND,Buddhist,15,50,47
20,Urban,JHARKHAND,Buddhist,16,55,54
20,Urban,JHARKHAND,Buddhist,17,43,42
20,Urban,JHARKHAND,Buddhist,18,59,54
20,Urban,JHARKHAND,Buddhist,19,45,42
20,Urban,JHARKHAND,Buddhist,20-24,273,256
20,Urban,JHARKHAND,Buddhist,25-29,280,257
20,Urban,JHARKHAND,Buddhist,30-34,213,193
20,Urban,JHARKHAND,Buddhist,35-59,781,681
20,Urban,JHARKHAND,Buddhist,60+,231,171
20,Urban,JHARKHAND,Buddhist,Age not stated,42,34
20,Urban,JHARKHAND,Jain,7,180,160
20,Urban,JHARKHAND,Jain,8,139,135
20,Urban,JHARKHAND,Jain,9,134,130
20,Urban,JHARKHAND,Jain,10,159,155
20,Urban,JHARKHAND,Jain,11,164,160
20,Urban,JHARKHAND,Jain,12,160,156
20,Urban,JHARKHAND,Jain,13,187,186
20,Urban,JHARKHAND,Jain,14,185,182
20,Urban,JHARKHAND,Jain,15,195,193
20,Urban,JHARKHAND,Jain,16,142,140
20,Urban,JHARKHAND,Jain,17,162,159
20,Urban,JHARKHAND,Jain,18,205,196
20,Urban,JHARKHAND,Jain,19,172,168
20,Urban,JHARKHAND,Jain,20-24,999,991
20,Urban,JHARKHAND,Jain,25-29,915,901
20,Urban,JHARKHAND,Jain,30-34,895,886
20,Urban,JHARKHAND,Jain,35-59,3934,3858
20,Urban,JHARKHAND,Jain,60+,1437,1359
20,Urban,JHARKHAND,Jain,Age not stated,90,85
20,Urban,JHARKHAND,Other religions and persuasions,7,7829,5890
20,Urban,JHARKHAND,Other religions and persuasions,8,8203,7109
20,Urban,JHARKHAND,Other religions and persuasions,9,6740,6079
20,Urban,JHARKHAND,Other religions and persuasions,10,9359,8458
20,Urban,JHARKHAND,Other religions and persuasions,11,7376,6852
20,Urban,JHARKHAND,Other religions and persuasions,12,9188,8486
20,Urban,JHARKHAND,Other religions and persuasions,13,8007,7503
20,Urban,JHARKHAND,Other religions and persuasions,14,8542,7939
20,Urban,JHARKHAND,Other religions and persuasions,15,8786,8020
20,Urban,JHARKHAND,Other religions and persuasions,16,8694,7910
20,Urban,JHARKHAND,Other religions and persuasions,17,7312,6655
20,Urban,JHARKHAND,Other religions and persuasions,18,9814,8535
20,Urban,JHARKHAND,Other religions and persuasions,19,7231,6215
20,Urban,JHARKHAND,Other religions and persuasions,20-24,37615,30542
20,Urban,JHARKHAND,Other religions and persuasions,25-29,32700,24456
20,Urban,JHARKHAND,Other religions and persuasions,30-34,26473,18137
20,Urban,JHARKHAND,Other religions and persuasions,35-59,81996,45253
20,Urban,JHARKHAND,Other religions and persuasions,60+,16668,6105
20,Urban,JHARKHAND,Other religions and persuasions,Age not stated,1856,1212
21,Rural,ODISHA,Hindu,7,657454,456238
21,Rural,ODISHA,Hindu,8,680299,572290
21,Rural,ODISHA,Hindu,9,620015,558045
21,Rural,ODISHA,Hindu,10,729176,649213
21,Rural,ODISHA,Hindu,11,669509,620641
21,Rural,ODISHA,Hindu,12,732231,669999
21,Rural,ODISHA,Hindu,13,668627,619486
21,Rural,ODISHA,Hindu,14,666752,612708
21,Rural,ODISHA,Hindu,15,687149,611700
21,Rural,ODISHA,Hindu,16,605097,534807
21,Rural,ODISHA,Hindu,17,532722,471814
21,Rural,ODISHA,Hindu,18,699896,594675
21,Rural,ODISHA,Hindu,19,516049,444535
21,Rural,ODISHA,Hindu,20-24,2897531,2387457
21,Rural,ODISHA,Hindu,25-29,2754709,2140940
21,Rural,ODISHA,Hindu,30-34,2386556,1725608
21,Rural,ODISHA,Hindu,35-59,8865177,5227156
21,Rural,ODISHA,Hindu,60+,3289465,1340365
21,Rural,ODISHA,Hindu,Age not stated,84807,51936
21,Rural,ODISHA,Muslim,7,10880,8395
21,Rural,ODISHA,Muslim,8,11254,10076
21,Rural,ODISHA,Muslim,9,10043,9255
21,Rural,ODISHA,Muslim,10,12306,11359
21,Rural,ODISHA,Muslim,11,11166,10582
21,Rural,ODISHA,Muslim,12,13087,12313
21,Rural,ODISHA,Muslim,13,11790,11165
21,Rural,ODISHA,Muslim,14,12237,11466
21,Rural,ODISHA,Muslim,15,12327,11367
21,Rural,ODISHA,Muslim,16,11505,10523
21,Rural,ODISHA,Muslim,17,10412,9565
21,Rural,ODISHA,Muslim,18,14136,12677
21,Rural,ODISHA,Muslim,19,10037,9129
21,Rural,ODISHA,Muslim,20-24,50827,44582
21,Rural,ODISHA,Muslim,25-29,43047,36161
21,Rural,ODISHA,Muslim,30-34,33919,26801
21,Rural,ODISHA,Muslim,35-59,113304,76312
21,Rural,ODISHA,Muslim,60+,37543,17849
21,Rural,ODISHA,Muslim,Age not stated,1489,1046
21,Rural,ODISHA,Christian,7,25721,15378
21,Rural,ODISHA,Christian,8,25997,19457
21,Rural,ODISHA,Christian,9,23555,19520
21,Rural,ODISHA,Christian,10,26700,22213
21,Rural,ODISHA,Christian,11,23145,20238
21,Rural,ODISHA,Christian,12,24648,21267
21,Rural,ODISHA,Christian,13,21365,18636
21,Rural,ODISHA,Christian,14,20409,17710
21,Rural,ODISHA,Christian,15,21785,17916
21,Rural,ODISHA,Christian,16,18811,15294
21,Rural,ODISHA,Christian,17,15709,12674
21,Rural,ODISHA,Christian,18,20996,15816
21,Rural,ODISHA,Christian,19,15047,11427
21,Rural,ODISHA,Christian,20-24,84284,59410
21,Rural,ODISHA,Christian,25-29,77933,49732
21,Rural,ODISHA,Christian,30-34,64118,36659
21,Rural,ODISHA,Christian,35-59,233354,99517
21,Rural,ODISHA,Christian,60+,72288,19306
21,Rural,ODISHA,Christian,Age not stated,4059,1980
21,Rural,ODISHA,Sikh,7,82,68
21,Rural,ODISHA,Sikh,8,117,96
21,Rural,ODISHA,Sikh,9,91,80
21,Rural,ODISHA,Sikh,10,109,94
21,Rural,ODISHA,Sikh,11,89,82
21,Rural,ODISHA,Sikh,12,114,106
21,Rural,ODISHA,Sikh,13,87,84
21,Rural,ODISHA,Sikh,14,76,73
21,Rural,ODISHA,Sikh,15,75,70
21,Rural,ODISHA,Sikh,16,84,75
21,Rural,ODISHA,Sikh,17,68,66
21,Rural,ODISHA,Sikh,18,86,72
21,Rural,ODISHA,Sikh,19,82,73
21,Rural,ODISHA,Sikh,20-24,459,399
21,Rural,ODISHA,Sikh,25-29,461,379
21,Rural,ODISHA,Sikh,30-34,428,352
21,Rural,ODISHA,Sikh,35-59,1386,1002
21,Rural,ODISHA,Sikh,60+,469,242
21,Rural,ODISHA,Sikh,Age not stated,91,61
21,Rural,ODISHA,Buddhist,7,250,163
21,Rural,ODISHA,Buddhist,8,210,177
21,Rural,ODISHA,Buddhist,9,227,194
21,Rural,ODISHA,Buddhist,10,246,218
21,Rural,ODISHA,Buddhist,11,290,263
21,Rural,ODISHA,Buddhist,12,239,224
21,Rural,ODISHA,Buddhist,13,259,237
21,Rural,ODISHA,Buddhist,14,251,242
21,Rural,ODISHA,Buddhist,15,279,268
21,Rural,ODISHA,Buddhist,16,218,208
21,Rural,ODISHA,Buddhist,17,181,169
21,Rural,ODISHA,Buddhist,18,240,210
21,Rural,ODISHA,Buddhist,19,195,178
21,Rural,ODISHA,Buddhist,20-24,1099,996
21,Rural,ODISHA,Buddhist,25-29,999,893
21,Rural,ODISHA,Buddhist,30-34,861,704
21,Rural,ODISHA,Buddhist,35-59,2864,1961
21,Rural,ODISHA,Buddhist,60+,1218,456
21,Rural,ODISHA,Buddhist,Age not stated,93,61
21,Rural,ODISHA,Jain,7,68,50
21,Rural,ODISHA,Jain,8,62,51
21,Rural,ODISHA,Jain,9,61,55
21,Rural,ODISHA,Jain,10,78,73
21,Rural,ODISHA,Jain,11,63,60
21,Rural,ODISHA,Jain,12,79,72
21,Rural,ODISHA,Jain,13,55,53
21,Rural,ODISHA,Jain,14,60,58
21,Rural,ODISHA,Jain,15,53,45
21,Rural,ODISHA,Jain,16,55,53
21,Rural,ODISHA,Jain,17,54,50
21,Rural,ODISHA,Jain,18,50,47
21,Rural,ODISHA,Jain,19,55,52
21,Rural,ODISHA,Jain,20-24,290,265
21,Rural,ODISHA,Jain,25-29,239,221
21,Rural,ODISHA,Jain,30-34,270,240
21,Rural,ODISHA,Jain,35-59,799,664
21,Rural,ODISHA,Jain,60+,328,203
21,Rural,ODISHA,Jain,Age not stated,10,5
21,Rural,ODISHA,Other religions and persuasions,7,11679,6855
21,Rural,ODISHA,Other religions and persuasions,8,12361,9347
21,Rural,ODISHA,Other religions and persuasions,9,10612,8833
21,Rural,ODISHA,Other religions and persuasions,10,12151,10131
21,Rural,ODISHA,Other religions and persuasions,11,10063,8806
21,Rural,ODISHA,Other religions and persuasions,12,11820,10029
21,Rural,ODISHA,Other religions and persuasions,13,9786,8469
21,Rural,ODISHA,Other religions and persuasions,14,9260,7877
21,Rural,ODISHA,Other religions and persuasions,15,9684,7625
21,Rural,ODISHA,Other religions and persuasions,16,7959,6246
21,Rural,ODISHA,Other religions and persuasions,17,6688,5187
21,Rural,ODISHA,Other religions and persuasions,18,9730,6936
21,Rural,ODISHA,Other religions and persuasions,19,7102,5046
21,Rural,ODISHA,Other religions and persuasions,20-24,39455,25807
21,Rural,ODISHA,Other religions and persuasions,25-29,37757,22184
21,Rural,ODISHA,Other religions and persuasions,30-34,30999,15670
21,Rural,ODISHA,Other religions and persuasions,35-59,114768,36924
21,Rural,ODISHA,Other religions and persuasions,60+,33846,5612
21,Rural,ODISHA,Other religions and persuasions,Age not stated,1513,910
21,Urban,ODISHA,Hindu,7,107383,86533
21,Urban,ODISHA,Hindu,8,105519,95836
21,Urban,ODISHA,Hindu,9,98165,92192
21,Urban,ODISHA,Hindu,10,116854,108771
21,Urban,ODISHA,Hindu,11,110661,105673
21,Urban,ODISHA,Hindu,12,118205,112269
21,Urban,ODISHA,Hindu,13,112139,107430
21,Urban,ODISHA,Hindu,14,114113,108917
21,Urban,ODISHA,Hindu,15,121947,115143
21,Urban,ODISHA,Hindu,16,115741,109187
21,Urban,ODISHA,Hindu,17,111767,105602
21,Urban,ODISHA,Hindu,18,142762,132784
21,Urban,ODISHA,Hindu,19,119361,112085
21,Urban,ODISHA,Hindu,20-24,634084,583462
21,Urban,ODISHA,Hindu,25-29,593258,532815
21,Urban,ODISHA,Hindu,30-34,532634,469405
21,Urban,ODISHA,Hindu,35-59,1902143,1562828
21,Urban,ODISHA,Hindu,60+,503052,331299
21,Urban,ODISHA,Hindu,Age not stated,20744,16712
21,Urban,ODISHA,Muslim,7,8235,6428
21,Urban,ODISHA,Muslim,8,8321,7322
21,Urban,ODISHA,Muslim,9,7275,6657
21,Urban,ODISHA,Muslim,10,9052,8121
21,Urban,ODISHA,Muslim,11,8136,7590
21,Urban,ODISHA,Muslim,12,9313,8585
21,Urban,ODISHA,Muslim,13,8698,8065
21,Urban,ODISHA,Muslim,14,8994,8255
21,Urban,ODISHA,Muslim,15,9551,8643
21,Urban,ODISHA,Muslim,16,9350,8440
21,Urban,ODISHA,Muslim,17,8746,7975
21,Urban,ODISHA,Muslim,18,11639,10328
21,Urban,ODISHA,Muslim,19,8696,7782
21,Urban,ODISHA,Muslim,20-24,46089,40420
21,Urban,ODISHA,Muslim,25-29,39580,33423
21,Urban,ODISHA,Muslim,30-34,31134,25230
21,Urban,ODISHA,Muslim,35-59,96791,70707
21,Urban,ODISHA,Muslim,60+,24528,13511
21,Urban,ODISHA,Muslim,Age not stated,1620,1170
21,Urban,ODISHA,Christian,7,3809,3007
21,Urban,ODISHA,Christian,8,3735,3423
21,Urban,ODISHA,Christian,9,3564,3365
21,Urban,ODISHA,Christian,10,4082,3846
21,Urban,ODISHA,Christian,11,4174,4038
21,Urban,ODISHA,Christian,12,4361,4197
21,Urban,ODISHA,Christian,13,4143,3997
21,Urban,ODISHA,Christian,14,4186,4044
21,Urban,ODISHA,Christian,15,4243,4031
21,Urban,ODISHA,Christian,16,3960,3750
21,Urban,ODISHA,Christian,17,3595,3384
21,Urban,ODISHA,Christian,18,4247,3927
21,Urban,ODISHA,Christian,19,3597,3340
21,Urban,ODISHA,Christian,20-24,18478,16710
21,Urban,ODISHA,Christian,25-29,16680,14541
21,Urban,ODISHA,Christian,30-34,14287,12178
21,Urban,ODISHA,Christian,35-59,52199,41273
21,Urban,ODISHA,Christian,60+,12568,8287
21,Urban,ODISHA,Christian,Age not stated,733,540
21,Urban,ODISHA,Sikh,7,227,187
21,Urban,ODISHA,Sikh,8,238,221
21,Urban,ODISHA,Sikh,9,226,218
21,Urban,ODISHA,Sikh,10,261,243
21,Urban,ODISHA,Sikh,11,290,277
21,Urban,ODISHA,Sikh,12,263,255
21,Urban,ODISHA,Sikh,13,277,275
21,Urban,ODISHA,Sikh,14,288,282
21,Urban,ODISHA,Sikh,15,310,306
21,Urban,ODISHA,Sikh,16,294,286
21,Urban,ODISHA,Sikh,17,273,266
21,Urban,ODISHA,Sikh,18,376,368
21,Urban,ODISHA,Sikh,19,301,296
21,Urban,ODISHA,Sikh,20-24,1625,1578
21,Urban,ODISHA,Sikh,25-29,1602,1538
21,Urban,ODISHA,Sikh,30-34,1462,1396
21,Urban,ODISHA,Sikh,35-59,5345,4987
21,Urban,ODISHA,Sikh,60+,1636,1291
21,Urban,ODISHA,Sikh,Age not stated,59,46
21,Urban,ODISHA,Buddhist,7,46,40
21,Urban,ODISHA,Buddhist,8,35,32
21,Urban,ODISHA,Buddhist,9,36,34
21,Urban,ODISHA,Buddhist,10,49,45
21,Urban,ODISHA,Buddhist,11,36,36
21,Urban,ODISHA,Buddhist,12,45,42
21,Urban,ODISHA,Buddhist,13,45,44
21,Urban,ODISHA,Buddhist,14,45,44
21,Urban,ODISHA,Buddhist,15,39,37
21,Urban,ODISHA,Buddhist,16,39,37
21,Urban,ODISHA,Buddhist,17,41,41
21,Urban,ODISHA,Buddhist,18,50,47
21,Urban,ODISHA,Buddhist,19,40,40
21,Urban,ODISHA,Buddhist,20-24,220,210
21,Urban,ODISHA,Buddhist,25-29,198,175
21,Urban,ODISHA,Buddhist,30-34,179,166
21,Urban,ODISHA,Buddhist,35-59,562,463
21,Urban,ODISHA,Buddhist,60+,169,102
21,Urban,ODISHA,Buddhist,Age not stated,8,6
21,Urban,ODISHA,Jain,7,93,85
21,Urban,ODISHA,Jain,8,75,74
21,Urban,ODISHA,Jain,9,102,101
21,Urban,ODISHA,Jain,10,116,116
21,Urban,ODISHA,Jain,11,90,89
21,Urban,ODISHA,Jain,12,86,85
21,Urban,ODISHA,Jain,13,84,84
21,Urban,ODISHA,Jain,14,103,102
21,Urban,ODISHA,Jain,15,92,89
21,Urban,ODISHA,Jain,16,85,84
21,Urban,ODISHA,Jain,17,108,107
21,Urban,ODISHA,Jain,18,101,98
21,Urban,ODISHA,Jain,19,105,105
21,Urban,ODISHA,Jain,20-24,586,582
21,Urban,ODISHA,Jain,25-29,586,575
21,Urban,ODISHA,Jain,30-34,555,546
21,Urban,ODISHA,Jain,35-59,2091,2027
21,Urban,ODISHA,Jain,60+,618,547
