State_Code,Rural/Urban,State,Religious_Community,Age,Total_Population,Literate_Population
29,Urban,KARNATAKA,Sikh,20-24,2635,2470
29,Urban,KARNATAKA,Sikh,25-29,2548,2302
29,Urban,KARNATAKA,Sikh,30-34,2252,2013
29,Urban,KARNATAKA,Sikh,35-59,5933,5167
29,Urban,KARNATAKA,Sikh,60+,1665,1357
29,Urban,KARNATAKA,Sikh,Age not stated,61,44
29,Urban,KARNATAKA,Buddhist,7,466,378
29,Urban,KARNATAKA,Buddhist,8,434,398
29,Urban,KARNATAKA,Buddhist,9,407,385
29,Urban,KARNATAKA,Buddhist,10,522,479
29,Urban,KARNATAKA,Buddhist,11,540,522
29,Urban,KARNATAKA,Buddhist,12,547,517
29,Urban,KARNATAKA,Buddhist,13,494,470
29,Urban,KARNATAKA,Buddhist,14,511,482
29,Urban,KARNATAKA,Buddhist,15,524,505
29,Urban,KARNATAKA,Buddhist,16,528,504
29,Urban,KARNATAKA,Buddhist,17,549,517
29,Urban,KARNATAKA,Buddhist,18,680,639
29,Urban,KARNATAKA,Buddhist,19,622,581
29,Urban,KARNATAKA,Buddhist,20-24,3487,3253
29,Urban,KARNATAKA,Buddhist,25-29,2886,2586
29,Urban,KARNATAKA,Buddhist,30-34,2127,1871
29,Urban,KARNATAKA,Buddhist,35-59,5984,4569
29,Urban,KARNATAKA,Buddhist,60+,1590,830
29,Urban,KARNATAKA,Buddhist,Age not stated,28,24
29,Urban,KARNATAKA,Jain,7,3414,2918
29,Urban,KARNATAKA,Jain,8,3433,3264
29,Urban,KARNATAKA,Jain,9,3263,3155
29,Urban,KARNATAKA,Jain,10,3833,3671
29,Urban,KARNATAKA,Jain,11,3456,3363
29,Urban,KARNATAKA,Jain,12,3382,3321
29,Urban,KARNATAKA,Jain,13,3359,3312
29,Urban,KARNATAKA,Jain,14,3353,3305
29,Urban,KARNATAKA,Jain,15,3572,3517
29,Urban,KARNATAKA,Jain,16,3384,3340
29,Urban,KARNATAKA,Jain,17,3391,3350
29,Urban,KARNATAKA,Jain,18,3765,3697
29,Urban,KARNATAKA,Jain,19,3599,3539
29,Urban,KARNATAKA,Jain,20-24,20152,19752
29,Urban,KARNATAKA,Jain,25-29,21282,20714
29,Urban,KARNATAKA,Jain,30-34,20137,19538
29,Urban,KARNATAKA,Jain,35-59,69254,65530
29,Urban,KARNATAKA,Jain,60+,21579,17752
29,Urban,KARNATAKA,Jain,Age not stated,124,102
29,Urban,KARNATAKA,Other religions and persuasions,7,120,93
29,Urban,KARNATAKA,Other religions and persuasions,8,86,83
29,Urban,KARNATAKA,Other religions and persuasions,9,109,104
29,Urban,KARNATAKA,Other religions and persuasions,10,117,114
29,Urban,KARNATAKA,Other religions and persuasions,11,106,103
29,Urban,KARNATAKA,Other religions and persuasions,12,126,124
29,Urban,KARNATAKA,Other religions and persuasions,13,98,97
29,Urban,KARNATAKA,Other religions and persuasions,14,114,109
29,Urban,KARNATAKA,Other religions and persuasions,15,118,113
29,Urban,KARNATAKA,Other religions and persuasions,16,107,101
29,Urban,KARNATAKA,Other religions and persuasions,17,101,99
29,Urban,KARNATAKA,Other religions and persuasions,18,137,128
29,Urban,KARNATAKA,Other religions and persuasions,19,111,107
29,Urban,KARNATAKA,Other religions and persuasions,20-24,571,534
29,Urban,KARNATAKA,Other religions and persuasions,25-29,615,556
29,Urban,KARNATAKA,Other religions and persuasions,30-34,502,442
29,Urban,KARNATAKA,Other religions and persuasions,35-59,1726,1402
29,Urban,KARNATAKA,Other religions and persuasions,60+,558,376
29,Urban,KARNATAKA,Other religions and persuasions,Age not stated,8,7
32,Rural,KERALA,Hindu,7,129717,112140
32,Rural,KERALA,Hindu,8,128276,124140
32,Rural,KERALA,Hindu,9,133121,130597
32,Rural,KERALA,Hindu,10,151661,148370
32,Rural,KERALA,Hindu,11,149500,147617
32,Rural,KERALA,Hindu,12,144272,142885
32,Rural,KERALA,Hindu,13,154117,152762
32,Rural,KERALA,Hindu,14,147135,145791
32,Rural,KERALA,Hindu,15,143417,141981
32,Rural,KERALA,Hindu,16,135872,134642
32,Rural,KERALA,Hindu,17,135703,134556
32,Rural,KERALA,Hindu,18,138416,136813
32,Rural,KERALA,Hindu,19,134035,132575
32,Rural,KERALA,Hindu,20-24,724605,713457
32,Rural,KERALA,Hindu,25-29,752700,735781
32,Rural,KERALA,Hindu,30-34,711044,690558
32,Rural,KERALA,Hindu,35-59,3268418,2986597
32,Rural,KERALA,Hindu,60+,1254517,931067
32,Rural,KERALA,Hindu,Age not stated,8636,7060
32,Rural,KERALA,Muslim,7,86344,72489
32,Rural,KERALA,Muslim,8,84608,81465
32,Rural,KERALA,Muslim,9,84821,83172
32,Rural,KERALA,Muslim,10,94321,92245
32,Rural,KERALA,Muslim,11,88751,87632
32,Rural,KERALA,Muslim,12,84468,83729
32,Rural,KERALA,Muslim,13,88445,87751
32,Rural,KERALA,Muslim,14,84181,83496
32,Rural,KERALA,Muslim,15,81978,81288
32,Rural,KERALA,Muslim,16,77612,77000
32,Rural,KERALA,Muslim,17,78425,77846
32,Rural,KERALA,Muslim,18,83922,83235
32,Rural,KERALA,Muslim,19,80834,80219
32,Rural,KERALA,Muslim,20-24,411883,407836
32,Rural,KERALA,Muslim,25-29,370615,366195
32,Rural,KERALA,Muslim,30-34,313690,308490
32,Rural,KERALA,Muslim,35-59,1093009,995580
32,Rural,KERALA,Muslim,60+,344473,215361
32,Rural,KERALA,Muslim,Age not stated,3957,2846
32,Rural,KERALA,Christian,7,52553,45711
32,Rural,KERALA,Christian,8,52544,51028
32,Rural,KERALA,Christian,9,55747,54946
32,Rural,KERALA,Christian,10,61479,60370
32,Rural,KERALA,Christian,11,61215,60528
32,Rural,KERALA,Christian,12,59495,59047
32,Rural,KERALA,Christian,13,63528,63141
32,Rural,KERALA,Christian,14,61428,60944
32,Rural,KERALA,Christian,15,59570,59106
32,Rural,KERALA,Christian,16,56793,56394
32,Rural,KERALA,Christian,17,54781,54407
32,Rural,KERALA,Christian,18,51764,51398
32,Rural,KERALA,Christian,19,48363,48014
32,Rural,KERALA,Christian,20-24,244831,242701
32,Rural,KERALA,Christian,25-29,241422,238497
32,Rural,KERALA,Christian,30-34,249861,245983
32,Rural,KERALA,Christian,35-59,1348064,1303608
32,Rural,KERALA,Christian,60+,593261,531761
32,Rural,KERALA,Christian,Age not stated,3278,2867
32,Rural,KERALA,Sikh,7,23,20
32,Rural,KERALA,Sikh,8,27,27
32,Rural,KERALA,Sikh,9,26,25
32,Rural,KERALA,Sikh,10,33,32
32,Rural,KERALA,Sikh,11,36,34
32,Rural,KERALA,Sikh,12,21,21
32,Rural,KERALA,Sikh,13,37,37
32,Rural,KERALA,Sikh,14,27,27
32,Rural,KERALA,Sikh,15,27,27
32,Rural,KERALA,Sikh,16,29,29
32,Rural,KERALA,Sikh,17,24,24
32,Rural,KERALA,Sikh,18,33,33
32,Rural,KERALA,Sikh,19,32,31
32,Rural,KERALA,Sikh,20-24,158,153
32,Rural,KERALA,Sikh,25-29,117,113
32,Rural,KERALA,Sikh,30-34,113,110
32,Rural,KERALA,Sikh,35-59,460,428
32,Rural,KERALA,Sikh,60+,187,151
32,Rural,KERALA,Sikh,Age not stated,10,9
32,Rural,KERALA,Buddhist,7,89,75
32,Rural,KERALA,Buddhist,8,72,70
32,Rural,KERALA,Buddhist,9,89,89
32,Rural,KERALA,Buddhist,10,98,94
32,Rural,KERALA,Buddhist,11,80,78
32,Rural,KERALA,Buddhist,12,70,70
32,Rural,KERALA,Buddhist,13,76,74
32,Rural,KERALA,Buddhist,14,73,72
32,Rural,KERALA,Buddhist,15,84,84
32,Rural,KERALA,Buddhist,16,56,55
32,Rural,KERALA,Buddhist,17,52,52
32,Rural,KERALA,Buddhist,18,52,52
32,Rural,KERALA,Buddhist,19,51,51
32,Rural,KERALA,Buddhist,20-24,275,270
32,Rural,KERALA,Buddhist,25-29,262,258
32,Rural,KERALA,Buddhist,30-34,195,189
32,Rural,KERALA,Buddhist,35-59,602,572
32,Rural,KERALA,Buddhist,60+,334,283
32,Rural,KERALA,Buddhist,Age not stated,14,12
32,Rural,KERALA,Jain,7,34,31
32,Rural,KERALA,Jain,8,39,38
32,Rural,KERALA,Jain,9,33,32
32,Rural,KERALA,Jain,10,42,41
32,Rural,KERALA,Jain,11,29,29
32,Rural,KERALA,Jain,12,29,29
32,Rural,KERALA,Jain,13,37,36
32,Rural,KERALA,Jain,14,35,35
32,Rural,KERALA,Jain,15,30,30
32,Rural,KERALA,Jain,16,30,30
32,Rural,KERALA,Jain,17,31,31
32,Rural,KERALA,Jain,18,27,27
32,Rural,KERALA,Jain,19,27,27
32,Rural,KERALA,Jain,20-24,162,160
32,Rural,KERALA,Jain,25-29,141,138
32,Rural,KERALA,Jain,30-34,130,127
32,Rural,KERALA,Jain,35-59,736,719
32,Rural,KERALA,Jain,60+,270,228
32,Rural,KERALA,Jain,Age not stated,4,3
32,Rural,KERALA,Other religions and persuasions,7,61,52
32,Rural,KERALA,Other religions and persuasions,8,64,61
32,Rural,KERALA,Other religions and persuasions,9,68,66
32,Rural,KERALA,Other religions and persuasions,10,66,65
32,Rural,KERALA,Other religions and persuasions,11,68,68
32,Rural,KERALA,Other religions and persuasions,12,74,73
32,Rural,KERALA,Other religions and persuasions,13,67,67
32,Rural,KERALA,Other religions and persuasions,14,48,47
32,Rural,KERALA,Other religions and persuasions,15,53,51
32,Rural,KERALA,Other religions and persuasions,16,50,46
32,Rural,KERALA,Other religions and persuasions,17,43,42
32,Rural,KERALA,Other religions and persuasions,18,57,53
32,Rural,KERALA,Other religions and persuasions,19,51,46
32,Rural,KERALA,Other religions and persuasions,20-24,352,314
32,Rural,KERALA,Other religions and persuasions,25-29,274,245
32,Rural,KERALA,Other religions and persuasions,30-34,242,218
32,Rural,KERALA,Other religions and persuasions,35-59,1082,923
32,Rural,KERALA,Other religions and persuasions,60+,368,263
32,Rural,KERALA,Other religions and persuasions,Age not stated,14,12
32,Urban,KERALA,Hindu,7,115625,101874
32,Urban,KERALA,Hindu,8,114755,111844
32,Urban,KERALA,Hindu,9,119784,117872
32,Urban,KERALA,Hindu,10,133894,131313
32,Urban,KERALA,Hindu,11,134239,132721
32,Urban,KERALA,Hindu,12,127096,126164
32,Urban,KERALA,Hindu,13,138073,137067
32,Urban,KERALA,Hindu,14,131877,130892
32,Urban,KERALA,Hindu,15,130014,128966
32,Urban,KERALA,Hindu,16,124047,123184
32,Urban,KERALA,Hindu,17,125478,124657
32,Urban,KERALA,Hindu,18,126396,125414
32,Urban,KERALA,Hindu,19,123477,122505
32,Urban,KERALA,Hindu,20-24,662758,656566
32,Urban,KERALA,Hindu,25-29,675934,668207
32,Urban,KERALA,Hindu,30-34,665562,656650
32,Urban,KERALA,Hindu,35-59,3196956,3070092
32,Urban,KERALA,Hindu,60+,1248853,1043105
32,Urban,KERALA,Hindu,Age not stated,9735,8044
32,Urban,KERALA,Muslim,7,91616,78950
32,Urban,KERALA,Muslim,8,89432,86671
32,Urban,KERALA,Muslim,9,90164,88648
32,Urban,KERALA,Muslim,10,99413,97212
32,Urban,KERALA,Muslim,11,93991,92904
32,Urban,KERALA,Muslim,12,87854,87190
32,Urban,KERALA,Muslim,13,93192,92463
32,Urban,KERALA,Muslim,14,88742,88049
32,Urban,KERALA,Muslim,15,87350,86608
32,Urban,KERALA,Muslim,16,83163,82510
32,Urban,KERALA,Muslim,17,85420,84830
32,Urban,KERALA,Muslim,18,90905,90178
32,Urban,KERALA,Muslim,19,87126,86466
32,Urban,KERALA,Muslim,20-24,445304,441013
32,Urban,KERALA,Muslim,25-29,396948,392387
32,Urban,KERALA,Muslim,30-34,348594,343361
32,Urban,KERALA,Muslim,35-59,1217105,1135196
32,Urban,KERALA,Muslim,60+,380586,262338
32,Urban,KERALA,Muslim,Age not stated,4126,3003
32,Urban,KERALA,Christian,7,32528,28808
32,Urban,KERALA,Christian,8,33464,32726
32,Urban,KERALA,Christian,9,34018,33554
32,Urban,KERALA,Christian,10,37772,37187
32,Urban,KERALA,Christian,11,38191,37841
32,Urban,KERALA,Christian,12,36581,36325
32,Urban,KERALA,Christian,13,39345,39037
32,Urban,KERALA,Christian,14,38277,38009
32,Urban,KERALA,Christian,15,37566,37311
32,Urban,KERALA,Christian,16,35955,35707
32,Urban,KERALA,Christian,17,35896,35676
32,Urban,KERALA,Christian,18,34459,34219
32,Urban,KERALA,Christian,19,33210,32990
32,Urban,KERALA,Christian,20-24,167241,165893
32,Urban,KERALA,Christian,25-29,157756,156072
32,Urban,KERALA,Christian,30-34,159444,157276
32,Urban,KERALA,Christian,35-59,859804,836607
32,Urban,KERALA,Christian,60+,360992,330856
32,Urban,KERALA,Christian,Age not stated,1896,1708
32,Urban,KERALA,Sikh,7,38,34
32,Urban,KERALA,Sikh,8,28,27
32,Urban,KERALA,Sikh,9,29,28
32,Urban,KERALA,Sikh,10,40,39
32,Urban,KERALA,Sikh,11,44,42
32,Urban,KERALA,Sikh,12,36,36
32,Urban,KERALA,Sikh,13,39,39
32,Urban,KERALA,Sikh,14,36,36
32,Urban,KERALA,Sikh,15,34,34
32,Urban,KERALA,Sikh,16,41,40
32,Urban,KERALA,Sikh,17,20,19
32,Urban,KERALA,Sikh,18,39,39
32,Urban,KERALA,Sikh,19,41,41
32,Urban,KERALA,Sikh,20-24,189,185
32,Urban,KERALA,Sikh,25-29,192,188
32,Urban,KERALA,Sikh,30-34,166,162
32,Urban,KERALA,Sikh,35-59,691,663
32,Urban,KERALA,Sikh,60+,204,183
32,Urban,KERALA,Sikh,Age not stated,12,12
32,Urban,KERALA,Buddhist,7,39,35
32,Urban,KERALA,Buddhist,8,26,25
32,Urban,KERALA,Buddhist,9,34,33
32,Urban,KERALA,Buddhist,10,38,36
32,Urban,KERALA,Buddhist,11,30,29
32,Urban,KERALA,Buddhist,12,29,29
32,Urban,KERALA,Buddhist,13,31,31
32,Urban,KERALA,Buddhist,14,22,22
32,Urban,KERALA,Buddhist,15,26,26
32,Urban,KERALA,Buddhist,16,23,23
32,Urban,KERALA,Buddhist,17,20,20
32,Urban,KERALA,Buddhist,18,22,22
32,Urban,KERALA,Buddhist,19,36,34
32,Urban,KERALA,Buddhist,20-24,127,125
32,Urban,KERALA,Buddhist,25-29,131,125
32,Urban,KERALA,Buddhist,30-34,129,129
32,Urban,KERALA,Buddhist,35-59,364,348
32,Urban,KERALA,Buddhist,60+,148,126
32,Urban,KERALA,Buddhist,Age not stated,3,2
32,Urban,KERALA,Jain,7,34,31
32,Urban,KERALA,Jain,8,32,31
32,Urban,KERALA,Jain,9,34,33
32,Urban,KERALA,Jain,10,38,37
32,Urban,KERALA,Jain,11,25,25
32,Urban,KERALA,Jain,12,39,39
32,Urban,KERALA,Jain,13,35,34
32,Urban,KERALA,Jain,14,45,45
32,Urban,KERALA,Jain,15,27,27
32,Urban,KERALA,Jain,16,29,29
32,Urban,KERALA,Jain,17,37,37
32,Urban,KERALA,Jain,18,38,38
32,Urban,KERALA,Jain,19,42,42
32,Urban,KERALA,Jain,20-24,177,177
32,Urban,KERALA,Jain,25-29,173,171
32,Urban,KERALA,Jain,30-34,170,168
32,Urban,KERALA,Jain,35-59,877,857
32,Urban,KERALA,Jain,60+,352,339
32,Urban,KERALA,Jain,Age not stated,0,0
32,Urban,KERALA,Other religions and persuasions,7,58,46
32,Urban,KERALA,Other religions and persuasions,8,71,67
32,Urban,KERALA,Other religions and persuasions,9,57,54
32,Urban,KERALA,Other religions and persuasions,10,56,56
32,Urban,KERALA,Other religions and persuasions,11,90,89
32,Urban,KERALA,Other religions and persuasions,12,62,61
32,Urban,KERALA,Other religions and persuasions,13,71,71
32,Urban,KERALA,Other religions and persuasions,14,91,91
32,Urban,KERALA,Other religions and persuasions,15,75,75
32,Urban,KERALA,Other religions and persuasions,16,70,68
32,Urban,KERALA,Other religions and persuasions,17,49,47
32,Urban,KERALA,Other religions and persuasions,18,58,55
32,Urban,KERALA,Other religions and persuasions,19,57,52
32,Urban,KERALA,Other religions and persuasions,20-24,329,280
32,Urban,KERALA,Other religions and persuasions,25-29,300,266
32,Urban,KERALA,Other religions and persuasions,30-34,252,206
32,Urban,KERALA,Other religions and persuasions,35-59,1341,1048
32,Urban,KERALA,Other religions and persuasions,60+,405,331
32,Urban,KERALA,Other religions and persuasions,Age not stated,7,6
33,Rural,TAMIL NADU,Hindu,7,568601,458775
33,Rural,TAMIL NADU,Hindu,8,566214,524163
33,Rural,TAMIL NADU,Hindu,9,568693,546033
33,Rural,TAMIL NADU,Hindu,10,641869,618795
33,Rural,TAMIL NADU,Hindu,11,600921,587731
33,Rural,TAMIL NADU,Hindu,12,609223,597583
33,Rural,TAMIL NADU,Hindu,13,619740,608651
33,Rural,TAMIL NADU,Hindu,14,611647,599819
33,Rural,TAMIL NADU,Hindu,15,645316,629211
33,Rural,TAMIL NADU,Hindu,16,588705,575008
33,Rural,TAMIL NADU,Hindu,17,597515,581385
33,Rural,TAMIL NADU,Hindu,18,665224,641781
33,Rural,TAMIL NADU,Hindu,19,628111,602603
33,Rural,TAMIL NADU,Hindu,20-24,3066158,2849743
33,Rural,TAMIL NADU,Hindu,25-29,3115575,2691379
33,Rural,TAMIL NADU,Hindu,30-34,2615633,2070426
33,Rural,TAMIL NADU,Hindu,35-59,10443281,5969137
33,Rural,TAMIL NADU,Hindu,60+,3753557,1308670
33,Rural,TAMIL NADU,Hindu,Age not stated,31216,22071
33,Rural,TAMIL NADU,Muslim,7,18797,15062
33,Rural,TAMIL NADU,Muslim,8,18412,16924
33,Rural,TAMIL NADU,Muslim,9,17972,17244
33,Rural,TAMIL NADU,Muslim,10,20443,19659
33,Rural,TAMIL NADU,Muslim,11,18354,17935
33,Rural,TAMIL NADU,Muslim,12,18403,18081
33,Rural,TAMIL NADU,Muslim,13,18468,18153
33,Rural,TAMIL NADU,Muslim,14,18089,17773
33,Rural,TAMIL NADU,Muslim,15,19075,18631
33,Rural,TAMIL NADU,Muslim,16,17587,17183
33,Rural,TAMIL NADU,Muslim,17,18224,17777
33,Rural,TAMIL NADU,Muslim,18,21328,20687
33,Rural,TAMIL NADU,Muslim,19,19868,19282
33,Rural,TAMIL NADU,Muslim,20-24,96172,91781
33,Rural,TAMIL NADU,Muslim,25-29,92436,85423
33,Rural,TAMIL NADU,Muslim,30-34,78034,69777
33,Rural,TAMIL NADU,Muslim,35-59,271271,208925
33,Rural,TAMIL NADU,Muslim,60+,86164,47093
33,Rural,TAMIL NADU,Muslim,Age not stated,887,669
33,Rural,TAMIL NADU,Christian,7,24942,20731
33,Rural,TAMIL NADU,Christian,8,24972,23402
33,Rural,TAMIL NADU,Christian,9,25410,24678
33,Rural,TAMIL NADU,Christian,10,28952,28166
33,Rural,TAMIL NADU,Christian,11,27612,27140
33,Rural,TAMIL NADU,Christian,12,27034,26723
33,Rural,TAMIL NADU,Christian,13,27598,27263
33,Rural,TAMIL NADU,Christian,14,28148,27791
33,Rural,TAMIL NADU,Christian,15,29200,28761
33,Rural,TAMIL NADU,Christian,16,27092,26735
33,Rural,TAMIL NADU,Christian,17,27260,26861
33,Rural,TAMIL NADU,Christian,18,30002,29497
33,Rural,TAMIL NADU,Christian,19,28949,28435
33,Rural,TAMIL NADU,Christian,20-24,143802,139641
33,Rural,TAMIL NADU,Christian,25-29,145077,137304
33,Rural,TAMIL NADU,Christian,30-34,125982,115328
33,Rural,TAMIL NADU,Christian,35-59,480778,374188
33,Rural,TAMIL NADU,Christian,60+,180528,106385
33,Rural,TAMIL NADU,Christian,Age not stated,1714,1362
33,Rural,TAMIL NADU,Sikh,7,83,71
33,Rural,TAMIL NADU,Sikh,8,73,68
33,Rural,TAMIL NADU,Sikh,9,58,56
33,Rural,TAMIL NADU,Sikh,10,64,61
33,Rural,TAMIL NADU,Sikh,11,69,66
33,Rural,TAMIL NADU,Sikh,12,55,54
33,Rural,TAMIL NADU,Sikh,13,73,72
33,Rural,TAMIL NADU,Sikh,14,66,65
33,Rural,TAMIL NADU,Sikh,15,70,68
33,Rural,TAMIL NADU,Sikh,16,58,56
33,Rural,TAMIL NADU,Sikh,17,58,56
33,Rural,TAMIL NADU,Sikh,18,82,81
33,Rural,TAMIL NADU,Sikh,19,81,78
33,Rural,TAMIL NADU,Sikh,20-24,396,365
33,Rural,TAMIL NADU,Sikh,25-29,345,298
33,Rural,TAMIL NADU,Sikh,30-34,311,255
33,Rural,TAMIL NADU,Sikh,35-59,1246,790
33,Rural,TAMIL NADU,Sikh,60+,457,192
33,Rural,TAMIL NADU,Sikh,Age not stated,39,33
33,Rural,TAMIL NADU,Buddhist,7,54,48
33,Rural,TAMIL NADU,Buddhist,8,64,59
33,Rural,TAMIL NADU,Buddhist,9,71,69
33,Rural,TAMIL NADU,Buddhist,10,82,82
33,Rural,TAMIL NADU,Buddhist,11,69,66
33,Rural,TAMIL NADU,Buddhist,12,68,68
33,Rural,TAMIL NADU,Buddhist,13,52,51
33,Rural,TAMIL NADU,Buddhist,14,77,76
33,Rural,TAMIL NADU,Buddhist,15,77,76
33,Rural,TAMIL NADU,Buddhist,16,66,65
33,Rural,TAMIL NADU,Buddhist,17,69,69
33,Rural,TAMIL NADU,Buddhist,18,83,78
33,Rural,TAMIL NADU,Buddhist,19,92,90
33,Rural,TAMIL NADU,Buddhist,20-24,367,344
33,Rural,TAMIL NADU,Buddhist,25-29,263,242
33,Rural,TAMIL NADU,Buddhist,30-34,217,195
33,Rural,TAMIL NADU,Buddhist,35-59,776,578
33,Rural,TAMIL NADU,Buddhist,60+,289,159
33,Rural,TAMIL NADU,Buddhist,Age not stated,6,6
33,Rural,TAMIL NADU,Jain,7,131,110
33,Rural,TAMIL NADU,Jain,8,137,132
33,Rural,TAMIL NADU,Jain,9,133,127
33,Rural,TAMIL NADU,Jain,10,169,160
33,Rural,TAMIL NADU,Jain,11,142,138
33,Rural,TAMIL NADU,Jain,12,130,128
33,Rural,TAMIL NADU,Jain,13,120,120
33,Rural,TAMIL NADU,Jain,14,119,116
33,Rural,TAMIL NADU,Jain,15,154,154
33,Rural,TAMIL NADU,Jain,16,137,136
33,Rural,TAMIL NADU,Jain,17,123,123
33,Rural,TAMIL NADU,Jain,18,161,160
33,Rural,TAMIL NADU,Jain,19,138,136
33,Rural,TAMIL NADU,Jain,20-24,688,663
33,Rural,TAMIL NADU,Jain,25-29,766,722
33,Rural,TAMIL NADU,Jain,30-34,764,726
33,Rural,TAMIL NADU,Jain,35-59,3321,2957
33,Rural,TAMIL NADU,Jain,60+,1944,1495
33,Rural,TAMIL NADU,Jain,Age not stated,7,5
33,Rural,TAMIL NADU,Other religions and persuasions,7,43,37
33,Rural,TAMIL NADU,Other religions and persuasions,8,47,38
33,Rural,TAMIL NADU,Other religions and persuasions,9,53,51
33,Rural,TAMIL NADU,Other religions and persuasions,10,47,42
33,Rural,TAMIL NADU,Other religions and persuasions,11,55,52
33,Rural,TAMIL NADU,Other religions and persuasions,12,41,40
33,Rural,TAMIL NADU,Other religions and persuasions,13,51,50
33,Rural,TAMIL NADU,Other religions and persuasions,14,47,44
33,Rural,TAMIL NADU,Other religions and persuasions,15,40,37
33,Rural,TAMIL NADU,Other religions and persuasions,16,41,40
33,Rural,TAMIL NADU,Other religions and persuasions,17,26,24
33,Rural,TAMIL NADU,Other religions and persuasions,18,38,35
33,Rural,TAMIL NADU,Other religions and persuasions,19,45,43
33,Rural,TAMIL NADU,Other religions and persuasions,20-24,266,240
33,Rural,TAMIL NADU,Other religions and persuasions,25-29,224,193
33,Rural,TAMIL NADU,Other religions and persuasions,30-34,174,142
33,Rural,TAMIL NADU,Other religions and persuasions,35-59,734,519
33,Rural,TAMIL NADU,Other religions and persuasions,60+,373,214
33,Rural,TAMIL NADU,Other religions and persuasions,Age not stated,6,6
33,Urban,TAMIL NADU,Hindu,7,422160,352885
33,Urban,TAMIL NADU,Hindu,8,414464,387631
33,Urban,TAMIL NADU,Hindu,9,424352,409357
33,Urban,TAMIL NADU,Hindu,10,484482,469232
33,Urban,TAMIL NADU,Hindu,11,461256,452681
33,Urban,TAMIL NADU,Hindu,12,446801,440033
33,Urban,TAMIL NADU,Hindu,13,462478,456072
33,Urban,TAMIL NADU,Hindu,14,460839,454267
33,Urban,TAMIL NADU,Hindu,15,476491,468343
33,Urban,TAMIL NADU,Hindu,16,442053,434879
33,Urban,TAMIL NADU,Hindu,17,449484,441476
33,Urban,TAMIL NADU,Hindu,18,493751,482728
33,Urban,TAMIL NADU,Hindu,19,484936,473012
33,Urban,TAMIL NADU,Hindu,20-24,2521989,2425816
33,Urban,TAMIL NADU,Hindu,25-29,2703818,2524681
33,Urban,TAMIL NADU,Hindu,30-34,2452029,2225709
33,Urban,TAMIL NADU,Hindu,35-59,9299488,7497447
33,Urban,TAMIL NADU,Hindu,60+,2907639,1851087
33,Urban,TAMIL NADU,Hindu,Age not stated,22800,17979
33,Urban,TAMIL NADU,Muslim,7,58273,47802
33,Urban,TAMIL NADU,Muslim,8,56279,52219
33,Urban,TAMIL NADU,Muslim,9,55586,53373
33,Urban,TAMIL NADU,Muslim,10,62046,59788
33,Urban,TAMIL NADU,Muslim,11,57887,56676
33,Urban,TAMIL NADU,Muslim,12,56596,55660
33,Urban,TAMIL NADU,Muslim,13,57211,56328
33,Urban,TAMIL NADU,Muslim,14,55707,54783
33,Urban,TAMIL NADU,Muslim,15,57794,56644
33,Urban,TAMIL NADU,Muslim,16,54208,53167
33,Urban,TAMIL NADU,Muslim,17,55396,54218
33,Urban,TAMIL NADU,Muslim,18,62193,60537
33,Urban,TAMIL NADU,Muslim,19,60330,58628
33,Urban,TAMIL NADU,Muslim,20-24,316303,304108
33,Urban,TAMIL NADU,Muslim,25-29,319320,301255
33,Urban,TAMIL NADU,Muslim,30-34,275290,254570
33,Urban,TAMIL NADU,Muslim,35-59,925175,782999
33,Urban,TAMIL NADU,Muslim,60+,251493,167837
33,Urban,TAMIL NADU,Muslim,Age not stated,2846,2365
33,Urban,TAMIL NADU,Christian,7,41168,35118
33,Urban,TAMIL NADU,Christian,8,41120,38995
33,Urban,TAMIL NADU,Christian,9,41636,40455
33,Urban,TAMIL NADU,Christian,10,46791,45570
33,Urban,TAMIL NADU,Christian,11,45277,44647
33,Urban,TAMIL NADU,Christian,12,44000,43510
33,Urban,TAMIL NADU,Christian,13,45536,45052
33,Urban,TAMIL NADU,Christian,14,45112,44647
33,Urban,TAMIL NADU,Christian,15,46134,45636
33,Urban,TAMIL NADU,Christian,16,42817,42371
33,Urban,TAMIL NADU,Christian,17,42904,42417
33,Urban,TAMIL NADU,Christian,18,46133,45605
33,Urban,TAMIL NADU,Christian,19,45704,45115
33,Urban,TAMIL NADU,Christian,20-24,236251,231843
33,Urban,TAMIL NADU,Christian,25-29,258692,251227
33,Urban,TAMIL NADU,Christian,30-34,244421,235081
33,Urban,TAMIL NADU,Christian,35-59,921699,841348
33,Urban,TAMIL NADU,Christian,60+,303718,243328
33,Urban,TAMIL NADU,Christian,Age not stated,2208,1874
33,Urban,TAMIL NADU,Sikh,7,153,130
33,Urban,TAMIL NADU,Sikh,8,121,113
33,Urban,TAMIL NADU,Sikh,9,163,157
33,Urban,TAMIL NADU,Sikh,10,152,150
33,Urban,TAMIL NADU,Sikh,11,156,153
33,Urban,TAMIL NADU,Sikh,12,148,145
33,Urban,TAMIL NADU,Sikh,13,128,124
33,Urban,TAMIL NADU,Sikh,14,148,144
33,Urban,TAMIL NADU,Sikh,15,137,133
33,Urban,TAMIL NADU,Sikh,16,128,125
33,Urban,TAMIL NADU,Sikh,17,158,153
33,Urban,TAMIL NADU,Sikh,18,203,191
33,Urban,TAMIL NADU,Sikh,19,229,226
33,Urban,TAMIL NADU,Sikh,20-24,1095,1051
